gene,detected_cells,detection_fraction,total_expression,mean_expression
RHOA,2919,0.8638650488310151,4975.601689195978,1.4725071586848115
COX5B,2918,0.8635691032849956,5119.111388801343,1.5149782150936204
SLC25A6,2910,0.8612015389168393,5572.373836033168,1.6491192175297922
SSR4,2909,0.8609055933708197,5039.395914684571,1.4913867755799264
COX8A,2904,0.8594258656407221,5017.19286691299,1.484815882483868
BTG1,2896,0.8570583012725659,5527.285096026373,1.6357754057491487
CST3,2895,0.8567623557265464,5704.388017150044,1.6881882264427477
SNRPD2,2894,0.8564664101805268,4305.086906936935,1.274071295334991
TPM3,2893,0.8561704646345073,4439.948708666893,1.3139830448851415
TOMM7,2893,0.8561704646345073,4658.160164722551,1.3785617533952503
JUNB,2892,0.8558745190884878,6097.7892677325,1.8046135743511393
SNRPE,2892,0.8558745190884878,4536.3528277314645,1.342513414540238
ELF3,2888,0.8546907369044096,5739.747220211651,1.6986526250996306
UQCRQ,2882,0.8529150636282924,5276.134458381021,1.5614484931580412
PSMA7,2879,0.8520272269902338,4684.013368566477,1.3862128939231952
ATP5MD,2879,0.8520272269902338,4579.987403587195,1.355426872917193
CCNI,2874,0.8505474992601362,4643.314773687541,1.3741683260395208
JTB,2872,0.8499556081680971,4768.723778262036,1.411282562374086
HNRNPC,2866,0.8481799348919798,4148.7363757711355,1.2278000520186847
MZT2B,2866,0.8481799348919798,5036.859351604696,1.4906360910342396
RBM39,2864,0.8475880437999408,3980.3549345467814,1.1779683144559874
RNASEK,2864,0.8475880437999408,4165.981875113445,1.232903780737924
H2AJ,2861,0.8467002071618822,5654.761290504538,1.6735014177284813
TBCA,2859,0.8461083160698432,4263.653075982296,1.2618091376094396
TOMM20,2858,0.8458123705238236,4427.4340774964085,1.3102793955301593
HNRNPK,2852,0.8440366972477065,4122.97501741881,1.220176092754901
FXYD3,2851,0.8437407517016869,5542.249728612911,1.6402041221109533
NOP53,2851,0.8437407517016869,4696.502018490756,1.389908854244083
PARK7,2845,0.8419650784255697,4406.882464228828,1.3041972371201032
EIF3H,2842,0.8410772417875111,5167.272970092357,1.5292314205659536
S100A11,2839,0.8401894051494525,7143.106781950758,2.113970636860242
UFC1,2838,0.839893459603433,4405.511664594086,1.303791555073716
CIB1,2837,0.8395975140574135,4407.0666552671655,1.3042517476375157
FUS,2834,0.8387096774193549,4056.732502222569,1.2005719154254422
KRTCAP2,2832,0.8381177863273158,4434.0957112293,1.3122508763626222
TMEM59,2830,0.8375258952352768,4355.977642794349,1.2891321819456492
ATP6V0E1,2828,0.8369340041432376,4425.567436445835,1.3097269714252249
ARPC3,2821,0.8348623853211009,4244.631427492952,1.256179765461069
KLF6,2820,0.8345664397750814,5444.860043808949,1.6113820786649744
RAN,2814,0.8327907664989642,4289.1667913817455,1.2693598080443165
UQCR10,2814,0.8327907664989642,4220.8505302760495,1.2491419148493783
NDUFB4,2811,0.8319029298609056,4289.378154521558,1.2694223600241368
NDUFB9,2809,0.8313110387688666,4255.0516350430935,1.2592635794741325
DYNLL1,2803,0.8295353654927493,4750.470835745548,1.4058806853345807
YBX1,2798,0.8280556377626517,4556.642385122706,1.3485180186808838
SRP9,2791,0.825984018940515,4241.9669814766185,1.2553912345299256
TACSTD2,2790,0.8256880733944955,5783.312855782139,1.7115456809062264
TSTD1,2789,0.8253921278484759,4550.673552211883,1.346751569165991
ATP5MPL,2789,0.8253921278484759,3945.7347618251365,1.1677226285365896
YWHAE,2787,0.8248002367564368,3839.7579107994156,1.1363592514943521
SEC61G,2785,0.8242083456643977,4368.025500168123,1.292697691674496
EIF4A2,2785,0.8242083456643977,4062.296502980039,1.2022185566676646
CYCS,2784,0.8239124001183782,4116.448575860481,1.2182446214443565
SEM1,2784,0.8239124001183782,3787.1062217229587,1.1207772186217693
SAP18,2783,0.8236164545723587,3830.789673521113,1.133705141616192
H2AZ1,2780,0.8227286179343001,4285.475773467761,1.2682674677323946
COMMD6,2779,0.8224326723882806,4016.6164014606306,1.1886997340812757
VAMP8,2777,0.8218407812962415,4162.620691683392,1.231909053472445
CUTA,2775,0.8212488902042024,4020.1139908122987,1.1897348300717072
PKM,2774,0.8209529446581829,4407.521441213462,1.3043863395127144
PEBP1,2773,0.8206569991121634,4696.151989103563,1.3898052646059673
KTN1,2772,0.8203610535661439,4105.9264826190265,1.215130654814746
WDR83OS,2769,0.8194732169280853,3745.608360487502,1.1084961114197993
SLC25A3,2768,0.8191772713820658,4127.081748707575,1.2213914615885098
NUCKS1,2767,0.8188813258360461,3972.5257815015557,1.1756513114831475
LAPTM4A,2764,0.8179934891979875,4027.4256061930428,1.1918986700778464
SPCS1,2755,0.8153299792838118,4079.472043811122,1.2073015814771004
ATP5ME,2752,0.8144421426457532,4090.568480728919,1.2105855225596092
COX7B,2752,0.8144421426457532,4018.1944410235647,1.1891667478613686
UBE2D3,2751,0.8141461970997337,4032.011556405561,1.1932558616175084
ATP5MC3,2750,0.8138502515537142,4213.4651898632455,1.246956256248371
RHOB,2748,0.8132583604616751,4613.8899690529415,1.3654601861654163
TRMT112,2744,0.8120745782775969,3920.280536129607,1.1601895638146218
CD59,2743,0.8117786327315774,4992.0257115878685,1.4773677749594165
HNRNPU,2739,0.8105948505474992,3646.695841154184,1.0792233918775331
MARCKSL1,2731,0.808227286179343,4461.562193222174,1.3203794593732388
YWHAZ,2730,0.8079313406333235,4013.4796682517767,1.1877714318590638
S100A13,2729,0.807635395087304,4444.378534723979,1.3152940321763773
MORF4L2,2729,0.807635395087304,3998.8829251697885,1.183451590757558
MPC2,2727,0.8070435039952649,5054.207022319048,1.4957700569159655
HNRNPDL,2725,0.8064516129032258,3599.8937853708535,1.0653725319238987
S100A6,2724,0.8061556673572062,8220.909333992888,2.4329415016255957
ATP5PF,2722,0.8055637762651672,3799.2148629823546,1.1243607170708358
NDUFS5,2720,0.8049718851731281,3931.238031228009,1.1634323856845246
MICOS10,2719,0.8046759396271086,4061.3511108994876,1.2019387720921835
ATF4,2718,0.8043799940810891,4288.9238034561495,1.2692878968499999
C19orf53,2717,0.8040840485350695,3709.435589117997,1.0977909408458115
ATP5F1D,2714,0.803196211897011,3999.4794020555587,1.1836281154352053
SELENOW,2708,0.8014205386208938,4023.4311265044266,1.1907165216053348
YWHAB,2707,0.8011245930748743,3750.0992573568137,1.1098251723459052
GLUL,2705,0.8005327019828351,4386.207814104211,1.2980786665002104
SLC39A6,2704,0.8002367564368156,4373.565258341865,1.2943371584320407
C12orf57,2704,0.8002367564368156,3751.324356731846,1.1101877350493774
POLR2L,2702,0.7996448653447765,4269.368243790816,1.2635005160671253
NENF,2700,0.7990529742527375,3951.2269131794274,1.169348006267957
NDUFA11,2699,0.7987570287067179,3701.257581155845,1.0953706958141003
ENSA,2699,0.7987570287067179,4074.2692428071296,1.2057618356931428
MCL1,2694,0.7972773009766203,3877.452998829439,1.1475149449036517
BRK1,2693,0.7969813554306008,3867.3614538775437,1.1445283971226823
VAPA,2693,0.7969813554306008,3571.4554313230774,1.0569563277073328
ZFP36,2689,0.7957975732465227,4889.905546080507,1.4471457668187353
C1orf43,2687,0.7952056821544836,3869.1827212605417,1.1450673930927913
COX5A,2686,0.7949097366084641,3650.4793552181372,1.0803431060130622
PRRC2C,2682,0.7937259544243859,3543.9444602830204,1.0488145783613556
ATP5MF,2680,0.7931340633323468,3736.019173550857,1.1056582342559507
NEDD8,2679,0.7928381177863273,3725.664326258466,1.102593763320055
PRDX5,2677,0.7922462266942882,3748.455865134108,1.1093388177372323
RHOC,2676,0.7919502811482687,4193.838554137021,1.241147840821847
NDUFB11,2676,0.7919502811482687,3570.351307567364,1.0566295671995751
ATP5PO,2674,0.7913583900562297,3726.537559133613,1.1028521927000925
DAD1,2673,0.7910624445102101,3551.4239758631625,1.0510281076836823
IFITM3,2673,0.7910624445102101,4870.80585381422,1.4414932979621842
PRDX2,2669,0.789878662326132,4274.07516999973,1.2648935099140959
CSNK1A1,2669,0.789878662326132,3482.382530360417,1.0305955993963944
ANAPC11,2667,0.789286771234093,3778.568323159438,1.118250465569529
NAP1L1,2666,0.7889908256880734,3681.3547988221467,1.0894805560290461
RBM3,2661,0.7875110979579757,3667.523394919724,1.0853872136489269
TSPO,2660,0.7872151524119562,3641.4893135541374,1.0776825432240715
PTP4A2,2660,0.7872151524119562,3707.6835473930587,1.0972724319008755
CSTB,2656,0.7860313702278781,3979.9772554260044,1.1778565420023688
KRT10,2653,0.7851435335898195,3704.6116731169586,1.0963633243909319
GNAS,2653,0.7851435335898195,4308.820825079134,1.2751763317783764
MZT2A,2650,0.7842556969517609,3841.902004980807,1.1369937866175812
IER3,2650,0.7842556969517609,5078.961191260577,1.5030959429596262
MORF4L1,2646,0.7830719147676828,3312.0645065714357,0.9801907388491967
EIF3E,2641,0.781592187037585,4046.0420991264386,1.197408138243989
COPS9,2640,0.7812962414915655,3854.9886424712613,1.1408667186952535
TPM1,2639,0.781000295945546,4612.590053649002,1.3650754819914181
P4HB,2635,0.7798165137614679,3515.6948016970364,1.0404542177262612
POMP,2635,0.7798165137614679,3681.025865440091,1.0893832096596896
MGST3,2634,0.7795205682154484,3725.771627462042,1.1026255186333358
ATP6V0B,2634,0.7795205682154484,3637.5296547712737,1.0765106998435259
TRIR,2634,0.7795205682154484,3392.453936098127,1.0039816324646722
SNHG5,2633,0.7792246226694288,3883.4671832491827,1.149294815995615
TUBA1B,2632,0.7789286771234093,3727.851466239431,1.103241037655943
ARL6IP1,2631,0.7786327315773898,3421.950471597242,1.0127110007686422
NDUFV2,2631,0.7786327315773898,3469.041806375723,1.0266474715524483
BSG,2628,0.7777448949393312,3475.492324336018,1.0285564736123167
C11orf58,2626,0.7771530038472921,3315.3415477212875,0.981160564581618
EIF3K,2624,0.7765611127552531,3730.868694945069,1.1041339730526987
MRFAP1,2621,0.7756732761171944,3450.16525814271,1.0210610411786654
CDC42,2620,0.7753773305711749,3480.5546353617974,1.0300546420129617
EPCAM,2619,0.7750813850251553,3552.201749135789,1.0512582862195292
DBI,2618,0.7747854394791358,4800.711881279823,1.4207492989878137
PCBP1,2617,0.7744894939331163,3368.7959979848706,0.9969801710520482
SRSF2,2617,0.7744894939331163,3258.609648415038,0.964371011664705
PERP,2616,0.7741935483870968,3803.995065495932,1.1257753967138004
MT-ND4L,2616,0.7741935483870968,3423.661468909122,1.0132173628023444
PPIB,2615,0.7738976028410772,3431.6801436520186,1.015590453877484
PSAP,2612,0.7730097662030186,3360.268541593055,0.9944565083140146
DNAJB6,2612,0.7730097662030186,3246.218804629382,0.9607039966349162
SNHG8,2611,0.7727138206569991,4021.8161506591587,1.1902385766969987
HSPE1,2610,0.7724178751109796,4157.360369835138,1.230352284650825
NDUFC2,2607,0.771530038472921,3690.5566539882216,1.0922038040805628
PSMD8,2606,0.7712340929269015,3453.266304255792,1.021978781963833
TMEM258,2605,0.770938147380882,3251.1316491000603,0.9621579310743001
ARF4,2605,0.770938147380882,3473.417981282896,1.0279425810248286
TMED2,2604,0.7706422018348624,3574.1372100217245,1.0577499881686074
CCT3,2603,0.7703462562888429,3480.8571502666737,1.0301441699516642
LAMTOR2,2602,0.7700503107428234,3705.149282461476,1.0965224274819403
SNU13,2602,0.7700503107428234,3424.0536425619503,1.0133334248481651
CHMP2A,2599,0.7691624741047647,3352.933811515834,0.9922858276164054
LAMTOR5,2599,0.7691624741047647,3258.692558839275,0.9643955486354765
SNRPB,2598,0.7688665285587452,3328.53519343017,0.9850651652649215
SF3B6,2596,0.7682746374667061,3287.7231173667324,0.9729870131301368
RAB13,2596,0.7682746374667061,3475.2883311677424,1.028496102742747
NDUFB2,2595,0.7679786919206866,3697.029711137451,1.0941194765130071
TMCO1,2594,0.767682746374667,3335.165093974351,0.9870272548015244
GPRC5A,2594,0.767682746374667,4486.075227419628,1.3276339826634
SERPINA3,2593,0.7673868008286475,5691.807356400051,1.6844650359278042
VDAC2,2591,0.7667949097366085,3487.294753224627,1.0320493498741128
AURKAIP1,2589,0.7662030186445694,3360.9646168930076,0.9946625086987296
CYB5A,2584,0.7647232909144718,4786.98857792248,1.4166879484825332
PTGES3,2584,0.7647232909144718,3299.2159597846626,0.9763882686548276
EIF1AX,2584,0.7647232909144718,3331.643630011713,0.9859850932263134
RBM8A,2583,0.7644273453684522,3354.011215846305,0.9926046806292704
SRRM2,2583,0.7644273453684522,3172.3894174988404,0.9388545183482807
FOS,2582,0.7641313998224327,5218.735658499147,1.544461573986134
NDUFA1,2581,0.7638354542764132,3291.972365964984,0.9742445593267192
SQSTM1,2578,0.7629476176383545,3871.299275741672,1.1456937779643894
HNRNPA0,2577,0.762651672092335,3444.743104602338,1.0194563789885582
ENO1,2574,0.7617638354542764,4331.861680762409,1.2819951703943206
HLA-A,2566,0.7593962710861202,3938.368646881678,1.1655426596276053
GNG5,2566,0.7593962710861202,3280.2544207335777,0.9707766856269836
PFDN2,2564,0.7588043799940811,3383.0394289793517,1.0011954510149013
CNBP,2562,0.7582124889020421,3279.7023482957893,0.9706133022479401
SNHG6,2562,0.7582124889020421,3391.61825274503,1.0037343156984404
CD24,2561,0.7579165433560225,5200.997387712709,1.5392120117527992
CLDN7,2560,0.7576205978100029,3393.603738007359,1.004321911218514
SUMO1,2559,0.7573246522639834,3085.165311423646,0.9130409326497917
MGP,2559,0.7573246522639834,8047.027459711927,2.381481935398617
SELENOH,2558,0.7570287067179639,3540.829229598442,1.0478926397154311
DYNLT1,2557,0.7567327611719443,3428.2760615270768,1.014583030934323
CD151,2556,0.7564368156259248,3354.0492314028884,0.9926159311639208
PTMS,2555,0.7561408700799053,3672.2073381228624,1.086773405777704
RPS27L,2555,0.7561408700799053,3531.8883839419836,1.0452466362657542
AZGP1,2555,0.7561408700799053,6172.468092207111,1.826714439836375
VMP1,2553,0.7555489789878662,3724.0707310047896,1.1021221459025716
ARPC2,2550,0.7546611423498076,3378.239791460812,0.9997750196687812
MTDH,2547,0.753773305711749,3432.6061530831635,1.0158645022442034
MRPL51,2547,0.753773305711749,3110.6924371084797,0.920595571798899
SELENOM,2546,0.7534773601657295,3960.13339186021,1.1719838389642527
ATP5PD,2542,0.7522935779816514,3426.733169273358,1.0141264188438466
HSBP1,2541,0.7519976324356319,3558.0062896687364,1.0529761141369447
COPE,2537,0.7508138502515537,3257.123896460559,0.9639313099912871
PPA1,2533,0.7496300680674756,3327.1198884530877,0.9846463120606948
TIMM13,2531,0.7490381769754365,3305.75047361237,0.9783221289175408
SLC25A5,2527,0.7478543947913584,3430.3761622215975,1.0152045463810588
SNRPG,2525,0.7472625036993193,3071.2557922065957,0.9089244723902326
SOX4,2520,0.7457827759692217,4187.957916252688,1.239407492232225
SRSF3,2515,0.744303048239124,3174.7550420869306,0.9395546144086803
PPP1R15A,2513,0.7437111571470849,3743.5529376607915,1.1078878181890475
ERH,2512,0.7434152116010654,3102.3245380396447,0.9181191293399363
S100A16,2505,0.7413435927789287,5002.438156806927,1.4804492917451693
MDH2,2503,0.7407517016868896,3374.821780935169,0.9987634746774694
PSMA2,2502,0.7404557561408701,2917.419661719348,0.8633973547556519
ATP5F1B,2500,0.7398638650488311,3267.2070812659263,0.9669153836241273
NDUFB10,2500,0.7398638650488311,3446.3843684343515,1.0199421037094856
PDIA3,2494,0.7380881917727138,3214.892403647738,0.9514330877915768
TUBB,2492,0.7374963006806747,3629.502368515426,1.074135060229484
MGST1,2491,0.7372003551346552,4806.585893854262,1.422487686846482
SELENOK,2491,0.7372003551346552,3261.5031983872623,0.9652273448911697
BZW1,2491,0.7372003551346552,3372.3782432218773,0.9980403205746899
ELOC,2489,0.7366084640426162,2992.1682004029158,0.8855188518505226
CLTA,2488,0.7363125184965966,2914.7713003020294,0.8626135839899466
LRRFIP1,2488,0.7363125184965966,3328.5113424863616,0.9850581066843331
TOMM6,2487,0.7360165729505771,3200.291155785436,0.9471119135204012
NDUFB7,2484,0.7351287363125185,3259.080204379119,0.9645102706064277
SEC62,2483,0.734832790766499,2963.4944368793826,0.8770329792481156
SRSF11,2481,0.7342408996744599,2872.9244920710426,0.8502292074788524
HSP90B1,2481,0.7342408996744599,3276.389290819626,0.9696328176441628
COX17,2479,0.7336490085824209,3182.8131995376575,0.941939390215347
H1-2,2477,0.7330571174903817,4431.016843900451,1.3113396992898643
SRSF5,2476,0.7327611719443622,2917.7916989079636,0.8635074575045764
YWHAQ,2474,0.7321692808523231,3413.778149710193,1.010292438505532
PRELID1,2473,0.7318733353063036,3201.0909516594807,0.9473486095470496
ST13,2473,0.7318733353063036,3064.910553567997,0.9070466272767082
RBX1,2471,0.7312814442142646,3016.372288980957,0.892681944060656
HSPA8,2470,0.730985498668245,3969.056826154506,1.1746246895988475
EZR,2470,0.730985498668245,3271.5789028753247,0.9682092047574208
RAB2A,2467,0.7300976620301864,2965.289319576783,0.8775641667880387
REEP5,2465,0.7295057709381474,2971.855295265871,0.8795073380484969
SARAF,2464,0.7292098253921279,3102.6866421050695,0.9182262924252943
CD44,2463,0.7289138798461083,3617.3233006315204,1.0705307193345726
SERBP1,2463,0.7289138798461083,2997.0934684810145,0.886976463001188
RABAC1,2462,0.7286179343000888,3104.747582715885,0.918836218619676
EIF4G2,2460,0.7280260432080498,3059.3880330111338,0.9054122619151033
DYNLRB1,2459,0.7277300976620302,2967.809891943793,0.8783101189534753
CALR,2454,0.7262503699319325,3319.3513243821626,0.9823472401249371
DUSP1,2453,0.725954424385913,4196.244340756637,1.2418598226565958
HNRNPF,2452,0.7256584788398934,2871.309135987913,0.8497511500408148
KDM5B,2450,0.7250665877478544,3037.8815786406126,0.8990475225334752
PRDX6,2445,0.7235868600177567,3153.1483065771545,0.9331601972705399
C18orf32,2445,0.7235868600177567,3023.57175771683,0.8948125947667446
MRPS21,2442,0.7226990233796982,2929.831217627088,0.86707049944572
ARL6IP4,2441,0.7224030778336786,3065.3941803319526,0.9071897544634367
NDUFA6,2437,0.7212192956496005,2830.598018580977,0.8377028761707538
HLA-B,2436,0.720923350103581,4036.8835614640498,1.1946977098147529
PHPT1,2433,0.7200355134655223,3077.2524324523656,0.9106991513620496
UBXN4,2433,0.7200355134655223,2766.1926053197353,0.818642380976542
CLDN3,2432,0.7197395679195028,3788.3491943992535,1.1211450708491428
ZNF706,2431,0.7194436223734832,3000.129084885235,0.8878748401554409
SPCS2,2430,0.7191476768274637,2883.930384661307,0.8534863523709106
C4orf3,2428,0.7185557857354247,3137.664718649031,0.9285778983868099
TRAPPC5,2428,0.7185557857354247,2857.911413747908,0.8457861538170783
TPM4,2425,0.7176679490973661,3436.6791389007303,1.0170698842559132
MYDGF,2425,0.7176679490973661,3002.21130487914,0.8884910638884699
ADIRF,2423,0.717076058005327,5044.689474301575,1.4929533809711675
SF1,2423,0.717076058005327,2849.5199720997975,0.8433027440366373
PRR13,2421,0.716484166913288,2935.0313439251645,0.8686094536623749
VPS28,2421,0.716484166913288,2861.4392477536444,0.8468302005781724
SDHC,2416,0.7150044391831903,2955.151820773238,0.8745640191693512
HSPA5,2413,0.7141166025451317,3411.609362479988,1.0096505955844888
PSMB1,2411,0.7135247114530926,2779.9316382642323,0.8227083865830814
LGALS1,2406,0.712044983722995,4898.57754847937,1.4497122073037496
TUFM,2405,0.7117490381769754,2837.75193428045,0.839820045658612
TCEAL4,2401,0.7105652559928973,3422.4035004438792,1.012845072638023
PSME1,2400,0.7102693104468778,2909.852865228147,0.8611579950364449
ENY2,2399,0.7099733649008583,2780.3624026393527,0.8228358693812823
SH3BGRL3,2399,0.7099733649008583,3450.333956465152,1.021110966695813
PCBP2,2399,0.7099733649008583,2699.916328334267,0.7990282119959358
IDH2,2397,0.7093814738088192,3231.759740206431,0.9564249009193345
RSL1D1,2396,0.7090855282627997,2800.864958183027,0.8289035093764506
UBE2I,2393,0.708197691624741,2733.1429925549874,0.8088614952811445
TMED10,2391,0.707605800532702,2813.234412039625,0.8325641941520051
TMEM147,2389,0.7070139094406629,2942.549851554303,0.8708345225079323
TPD52,2388,0.7067179638946434,2933.4499565563706,0.8681414491140487
LAMTOR4,2388,0.7067179638946434,2941.838715845418,0.8706240650622723
BLVRB,2385,0.7058301272565848,3139.8961209381364,0.9292382719556486
GATA3,2385,0.7058301272565848,3691.446251266231,1.0924670764327407
RAB11A,2385,0.7058301272565848,2640.074276040757,0.7813182231550035
CCNL1,2384,0.7055341817105653,2744.8858992033233,0.8123367562010427
MRPL14,2383,0.7052382361645457,2916.086307845399,0.8630027546153889
DDT,2380,0.7043503995264871,2845.579099456368,0.8421364603303841
SET,2380,0.7043503995264871,2785.1532269589793,0.8242536925004378
DNAJB1,2379,0.7040544539804676,3786.612881664505,1.120631216828797
RNF7,2378,0.7037585084344481,2665.838088588189,0.7889429087268981
ATP5MC1,2376,0.703166617342409,3065.2569659217274,0.9071491464698809
APRT,2375,0.7028706717963895,3036.1672468540937,0.8985401736768552
SF3B5,2375,0.7028706717963895,2697.691800639915,0.7983698729327953
TUBB4B,2374,0.70257472625037,3082.115558905751,0.9121383719756588
SON,2370,0.7013909440662918,2705.7674636070974,0.8007598294190877
IGFBP2,2369,0.7010949985202722,3579.80440925315,1.059427170539553
PGK1,2368,0.7007990529742527,3167.936745782494,0.9375367699859408
NAXE,2367,0.7005031074282332,2848.3899138680786,0.8429683083362174
SCAND1,2363,0.6993193252441551,2788.0436521985434,0.8251091009761893
RNF181,2363,0.6993193252441551,2612.0062538098978,0.7730116169902036
ATP6V1F,2361,0.698727434152116,2778.6686818089183,0.8223346202453147
VDAC1,2361,0.698727434152116,2829.790067149898,0.8374637665433258
KRT7,2360,0.6984314886060965,4480.843823227133,1.3260857718932029
NDUFS6,2359,0.698135543060077,2912.2312215606494,0.8618618589998962
SELENOS,2358,0.6978395975140574,2827.39730434896,0.8367556390497071
NDUFAB1,2358,0.6978395975140574,2871.4483681953557,0.8497923551924699
HSPD1,2357,0.6975436519680379,2958.8481896495864,0.8756579430747519
MAGED2,2356,0.6972477064220184,3297.4912327221873,0.9758778433625888
ITM2B,2356,0.6972477064220184,3252.2252304118038,0.9624815715927209
TMEM219,2354,0.6966558153299793,2819.6660009452553,0.834467594242455
SSR3,2353,0.6963598697839598,2709.897375830044,0.8019820585469204
NDUFA2,2349,0.6951760875998816,2860.42158909798,0.8465290290316603
TMED9,2348,0.6948801420538621,2845.1857986506484,0.8420200647086855
ILF2,2343,0.6934004143237644,2669.023032766742,0.7898854787708618
EIF3G,2342,0.6931044687777449,2711.5373556009017,0.8024674032556679
CD164,2342,0.6931044687777449,2571.6520217142543,0.7610689617384594
MRPL41,2341,0.6928085232317254,2784.474871553187,0.8240529362394753
EIF3F,2340,0.6925125776857058,2828.7939722497163,0.8371689766942043
ZFP36L1,2339,0.6922166321396863,3595.60480618235,1.0641032276360904
FOSB,2338,0.6919206865936668,3815.7915547629377,1.1292665151710382
N4BP2L2,2337,0.6916247410476473,2589.3473692284356,0.7663058210205491
RAB7A,2337,0.6916247410476473,2667.268874197499,0.7893663433552823
SEC11A,2336,0.6913287955016277,2574.5821962288865,0.7619361338351247
BTG2,2334,0.6907369044095887,4176.921451492599,1.236141299642675
PSMB5,2333,0.6904409588635692,2599.6938247938797,0.7693678084622313
OCIAD2,2332,0.6901450133175495,2767.40910351585,0.8190023981994229
DRAP1,2326,0.6883693400414324,2679.954922641462,0.7931207228888612
ANKRD30A,2323,0.6874815034033738,3771.894161385954,1.1162752771192523
RTRAF,2322,0.6871855578573542,2634.251106523847,0.7795948820727573
CALM1,2320,0.6865936667653152,2803.8239649653324,0.8297792142543156
PSMA6,2320,0.6865936667653152,2560.445517888775,0.757752446844858
JPT1,2319,0.6862977212192957,3058.690463490644,0.9052058193224753
GNB2,2319,0.6862977212192957,2625.2098518232183,0.7769191630136781
RAB25,2317,0.6857058301272566,2732.9162059212244,0.8087943787869857
PSMB3,2316,0.6854098845812371,2775.8443416792306,0.8214987693634894
H1-0,2314,0.684817993489198,3013.578277643965,0.8918550688499453
HMGN2,2313,0.6845220479431785,2817.0995876413995,0.8337080756559335
SMDT1,2309,0.6833382657591003,2635.1774746070323,0.7798690365809506
NME1,2306,0.6824504291210417,2834.7590687833226,0.8389343204449017
NOP10,2304,0.6818585380290026,2722.34080897132,0.8056646371622728
MACROH2A1,2302,0.6812666469369636,2552.7517073741997,0.7554754978911511
GADD45B,2299,0.680378810298905,3892.854448027608,1.1520729351960959
SMIM14,2299,0.680378810298905,2823.266253366014,0.8355330729109246
LSM3,2299,0.680378810298905,2578.583081588988,0.7631201780375816
TMED3,2299,0.680378810298905,2788.29679642192,0.8251840178815981
COX7A2L,2298,0.6800828647528855,2590.9723450509578,0.766786725377614
PSENEN,2297,0.679786919206866,2529.041296920983,0.7484585075232266
ATP1B1,2296,0.6794909736608464,4028.077676997928,1.1920916475282415
KDELR2,2294,0.6788990825688074,2616.3635291282835,0.7743011332134606
ATP5IF1,2293,0.6786031370227879,2868.710776178557,0.8489821770282796
HNRNPA3,2292,0.6783071914767683,2512.150880607988,0.7434598640449801
SMIM26,2291,0.6780112459307488,2452.1127178725387,0.7256918371922281
FKBP1A,2289,0.6774193548387096,2697.8498435176743,0.7984166450185481
HSPA1A,2287,0.6768274637466706,4746.647255467313,1.4047491137813888
MRPS24,2287,0.6768274637466706,2656.282973025323,0.786115114834366
RAB1A,2287,0.6768274637466706,2484.095019223414,0.7351568568284741
CRIP2,2285,0.6762355726546315,2802.060296038338,0.8292572642907186
KIF5B,2285,0.6762355726546315,2636.3540444425785,0.7802172371833614
MLPH,2283,0.6756436815625925,2692.9934464638222,0.7969794159407583
RNPS1,2281,0.6750517904705534,2502.939163487054,0.7407336973918479
RHEB,2280,0.6747558449245339,2728.8429440841396,0.807588915088529
NUCB2,2277,0.6738680082864753,3544.762561949292,1.0490566919056799
NDUFC1,2272,0.6723882805563777,2524.0351262207937,0.7469769536018922
DNAJA1,2269,0.671500443918319,2698.8730728670125,0.7987194651870413
GADD45GIP1,2268,0.6712044983722995,2673.6417898838126,0.7912523793678049
EIF3I,2267,0.6709085528262799,2553.544104639888,0.7557100043326096
SNRPD1,2267,0.6709085528262799,2496.165795433345,0.7387291492848017
UBE2L3,2266,0.6706126072802604,2464.823564733839,0.7294535557069662
YWHAH,2266,0.6706126072802604,3028.3784955510105,0.8962351274196538
SMIM22,2265,0.6703166617342409,3281.3732393017203,0.9711077949990294
NME3,2265,0.6703166617342409,2670.108077910548,0.7902065930484014
JUND,2263,0.6697247706422018,2846.3266710243297,0.8423577008062533
UQCRFS1,2263,0.6697247706422018,2486.3226464070776,0.7358161131716714
TYMP,2262,0.6694288250961823,2778.9635218051017,0.8224218768289736
ARID4B,2260,0.6688369340041432,2495.565426384525,0.7385514727388355
SLIRP,2259,0.6685409884581237,2644.0503101441413,0.782494912738722
S100A10,2257,0.6679490973660847,5241.844534180976,1.5513005428176903
APH1A,2253,0.6667653151820065,2460.7061179967127,0.7282350156841411
UBE2D2,2253,0.6667653151820065,2463.9797085704317,0.7292038202339247
NDUFA7,2252,0.666469369635987,2669.4778876798155,0.790020091056471
MEAF6,2250,0.665877478543948,2508.5375626634936,0.7423905186929546
SSU72,2250,0.665877478543948,2431.1156960537865,0.7194778621052934
HIGD2A,2248,0.6652855874519088,2469.860142204655,0.7309441083766366
NGRN,2248,0.6652855874519088,2449.8807169998818,0.7250312864752536
ERP29,2247,0.6649896419058893,2744.9722270363313,0.8123623045387189
NCL,2245,0.6643977508138502,2518.29712750854,0.7452788184399349
SRSF7,2245,0.6643977508138502,2524.339472285426,0.7470670234641686
CYC1,2244,0.6641018052678307,2606.2501090725273,0.771308111592935
ARPC5,2244,0.6641018052678307,2595.2946692697055,0.7680658979786048
EIF2S2,2242,0.6635099141757916,2470.343515358035,0.7310871605084448
CLU,2242,0.6635099141757916,3686.624481785484,1.0910400952309807
