"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","prevalence_difference","absolute_log2FC","direction","samples_tested","samples_prevalence_25pct","samples_prevalence_50pct","minimum_sample_prevalence","mean_sample_prevalence","maximum_sample_prevalence","consistency_category","biological_review_flag","fc_score","prevalence_score","specificity_score","significance_score","consistency_score","biomarker_score","adjusted_biomarker_score","priority_rank"
1.2105453084581e-29,0.839131957360183,0.332,0.157,4.43374324675862e-25,"GPRC5C",0.175,0.839131957360183,"Malignant_enriched",3,2,1,0.0584958217270195,0.349064428269728,0.575539568345324,"Consistent_2_of_3","Standard_candidate",0.419565978680091,0.332,0.175,1,0.67,0.490291494670023,0.490291494670023,824
2.47208025228344e-55,1.48856451892321,0.251,0.061,9.05424113201334e-51,"MTARC1",0.19,1.48856451892321,"Malignant_enriched",3,1,1,0.0668523676880223,0.275767651528975,0.568345323741007,"Sample_specific","Standard_candidate",0.744282259461605,0.251,0.19,1,0.33,0.490270564865401,0.490270564865401,825
1.29855757478069e-21,0.567604347910846,0.33,0.176,4.75609697339175e-17,"FGD5-AS1",0.154,0.567604347910846,"Malignant_enriched",3,3,0,0.295264623955432,0.327532989002435,0.381578947368421,"Consistent_3_of_3","Standard_candidate",0.283802173955423,0.33,0.154,0.816137464950569,1,0.490171163231441,0.490171163231441,826
8.13187228481204e-38,1.44290830249033,0.29,0.113,2.97837954303526e-33,"RCC1L",0.177,1.44290830249033,"Malignant_enriched",3,1,0,0.197841726618705,0.284478249389932,0.434540389972145,"Sample_specific","Standard_candidate",0.721454151245165,0.29,0.177,1,0.33,0.489763537811291,0.489763537811291,827
2.72149942827376e-26,0.718458938222698,0.396,0.213,9.96776380599548e-22,"CMTM8",0.183,0.718458938222698,"Malignant_enriched",3,2,1,0.183844011142061,0.381033956004819,0.689473684210526,"Consistent_2_of_3","Standard_candidate",0.359229469111349,0.396,0.183,1,0.67,0.489607367277837,0.489607367277837,828
2.80983555350766e-27,0.701400367441602,0.401,0.214,1.02913036982772e-22,"GOLM2",0.187,0.701400367441602,"Malignant_enriched",3,2,1,0.153203342618384,0.414465483763114,0.600719424460432,"Consistent_2_of_3","Standard_candidate",0.350700183720801,0.401,0.187,1,0.67,0.4892750459302,0.4892750459302,829
5.37729068582496e-27,0.669199771116366,0.416,0.225,1.96948648659025e-22,"MAGED1",0.191,0.669199771116366,"Malignant_enriched",3,2,1,0.200557103064067,0.429139380183289,0.607913669064748,"Consistent_2_of_3","Standard_candidate",0.334599885558183,0.416,0.191,1,0.67,0.489049971389546,0.489049971389546,830
3.0667347079112e-51,1.46297852971552,0.261,0.072,1.12322225411955e-46,"HOPX",0.189,1.46297852971552,"Malignant_enriched",3,1,1,0,0.300687870756027,0.762589928057554,"Sample_specific","Standard_candidate",0.73148926485776,0.261,0.189,1,0.33,0.48887231621444,0.48887231621444,831
1.10230002981133e-24,0.755701509258272,0.394,0.217,4.03728408918699e-20,"NABP2",0.177,0.755701509258272,"Malignant_enriched",3,2,1,0.176258992805755,0.375119121826128,0.536842105263158,"Consistent_2_of_3","Standard_candidate",0.377850754629136,0.394,0.177,0.969695534488546,0.67,0.488117018830566,0.488117018830566,832
6.57694320402065e-33,0.804764489005218,0.331,0.145,2.4088712179046e-28,"AMFR",0.186,0.804764489005218,"Malignant_enriched",3,2,0,0.181058495821727,0.333065188371221,0.436842105263158,"Consistent_2_of_3","Standard_candidate",0.402382244502609,0.331,0.186,1,0.67,0.487995561125652,0.487995561125652,833
2.87203725331979e-29,0.86041487195549,0.311,0.14,1.05191236440091e-24,"ZNF688",0.171,0.86041487195549,"Malignant_enriched",3,2,0,0.223021582733813,0.302381381802636,0.4,"Consistent_2_of_3","Standard_candidate",0.430207435977745,0.311,0.171,1,0.67,0.487951858994436,0.487951858994436,834
1.01539421244191e-27,0.561339877317321,0.468,0.27,3.71898284248972e-23,"RAB1B",0.198,0.561339877317321,"Malignant_enriched",3,2,1,0.242339832869081,0.457411270807427,0.734210526315789,"Consistent_2_of_3","Standard_candidate",0.280669938658661,0.468,0.198,1,0.67,0.487367484664665,0.487367484664665,835
3.39070134397816e-22,0.535640412052615,0.314,0.162,1.24187827424544e-17,"GATAD1",0.152,0.535640412052615,"Malignant_enriched",3,3,0,0.250696378830084,0.319845908934779,0.39568345323741,"Consistent_3_of_3","Standard_candidate",0.267820206026308,0.314,0.152,0.845296048525776,1,0.486949458785443,0.486949458785443,836
4.26080619869107e-28,0.906683066594766,0.286,0.126,1.56056287833259e-23,"VPS26B",0.16,0.906683066594766,"Malignant_enriched",3,2,0,0.140287769784173,0.273202994560809,0.386842105263158,"Consistent_2_of_3","Standard_candidate",0.453341533297383,0.286,0.16,1,0.67,0.486535383324346,0.486535383324346,837
1.22172835538134e-38,0.636231026166252,0.396,0.177,4.47470227441971e-34,"SLC2A4RG",0.219,0.636231026166252,"Malignant_enriched",3,2,1,0.15041782729805,0.410671902296371,0.607913669064748,"Consistent_2_of_3","Standard_candidate",0.318115513083126,0.396,0.219,1,0.67,0.486528878270782,0.486528878270782,838
6.99659231829581e-56,1.35475864311054,0.294,0.083,2.56257190249902e-51,"RBP7",0.211,1.35475864311054,"Malignant_enriched",3,1,1,0.153203342618384,0.317885905320605,0.589928057553957,"Sample_specific","Standard_candidate",0.67737932155527,0.294,0.211,1,0.33,0.486344830388818,0.486344830388818,839
2.4023516501477e-27,0.839431113126985,0.317,0.151,8.79885315383097e-23,"TBCC",0.166,0.839431113126985,"Malignant_enriched",3,2,0,0.172661870503597,0.303805728324539,0.418421052631579,"Consistent_2_of_3","Standard_candidate",0.419715556563493,0.317,0.166,1,0.67,0.485528889140873,0.485528889140873,840
4.15114224494062e-27,0.787611904755049,0.346,0.178,1.52039735863195e-22,"STK24",0.168,0.787611904755049,"Malignant_enriched",3,2,1,0.0891364902506964,0.367059127950535,0.633093525179856,"Consistent_2_of_3","Standard_candidate",0.393805952377525,0.346,0.168,1,0.67,0.485251488094381,0.485251488094381,841
1.56427250032451e-32,0.8057771394868,0.32,0.138,5.72930445968855e-28,"ATP6V1A",0.182,0.8057771394868,"Malignant_enriched",3,2,0,0.222841225626741,0.321377467736996,0.381578947368421,"Consistent_2_of_3","Standard_candidate",0.4028885697434,0.32,0.182,1,0.67,0.48512214243585,0.48512214243585,842
5.87743801118464e-30,0.878460036400325,0.289,0.123,2.15267044597649e-25,"RAMP2",0.166,0.878460036400325,"Malignant_enriched",3,2,0,0.183453237410072,0.28056905304081,0.33983286908078,"Consistent_2_of_3","Standard_candidate",0.439230018200162,0.289,0.166,1,0.67,0.484807504550041,0.484807504550041,843
1.80069878082389e-24,0.929132766655835,0.302,0.15,6.59523935464558e-20,"RELL1",0.152,0.929132766655835,"Malignant_enriched",3,2,0,0.160526315789474,0.31086834388229,0.387186629526462,"Consistent_2_of_3","Standard_candidate",0.464566383327917,0.302,0.152,0.959038471920093,0.67,0.484797366619993,0.484797366619993,844
2.43046526519811e-18,0.540807332939997,0.434,0.273,8.90182208031459e-14,"GNPAT",0.161,0.540807332939997,"Malignant_enriched",3,3,0,0.388489208633094,0.42970898167846,0.460526315789474,"Consistent_3_of_3","Standard_candidate",0.270403666469999,0.434,0.161,0.652526054508009,1,0.484479824793701,0.484479824793701,845
1.34259338742795e-28,0.690178289764771,0.379,0.191,4.9173825407936e-24,"USP9X",0.188,0.690178289764771,"Malignant_enriched",3,2,2,0.136490250696379,0.385935977797442,0.510791366906475,"Consistent_2_of_3","Standard_candidate",0.345089144882386,0.379,0.188,1,0.67,0.483672286220596,0.483672286220596,846
2.34743894180839e-31,0.775166261365532,0.33,0.149,8.59772986826739e-27,"PDCD7",0.181,0.775166261365532,"Malignant_enriched",3,2,0,0.211699164345404,0.336292754390535,0.420863309352518,"Consistent_2_of_3","Standard_candidate",0.387583130682766,0.33,0.181,1,0.67,0.483095782670692,0.483095782670692,847
1.01497377289846e-24,0.72447650275427,0.388,0.213,3.71744294061789e-20,"MLST8",0.175,0.72447650275427,"Malignant_enriched",3,2,1,0.205035971223022,0.371968937091933,0.523684210526316,"Consistent_2_of_3","Standard_candidate",0.362238251377135,0.388,0.175,0.971487784439089,0.67,0.482882730510147,0.482882730510147,848
1.5441183743408e-24,0.776074224541986,0.364,0.193,5.65548795786062e-20,"CZIB",0.171,0.776074224541986,"Malignant_enriched",3,2,0,0.179856115107914,0.348607172025171,0.434210526315789,"Consistent_2_of_3","Standard_candidate",0.388037112270993,0.364,0.171,0.962376495900641,0.67,0.482365752452844,0.482365752452844,849
2.89358326465007e-28,0.787078240427214,0.328,0.157,1.05980380651074e-23,"GEMIN8",0.171,0.787078240427214,"Malignant_enriched",3,2,1,0.161870503597122,0.312288946148462,0.513157894736842,"Consistent_2_of_3","Standard_candidate",0.393539120213607,0.328,0.171,1,0.67,0.482184780053402,0.482184780053402,850
4.40405531072723e-25,0.68622034439964,0.394,0.22,1.61302929810696e-20,"BATF",0.174,0.68622034439964,"Malignant_enriched",3,2,1,0.123684210526316,0.403465299890274,0.64066852367688,"Consistent_2_of_3","Standard_candidate",0.34311017219982,0.394,0.174,0.989617887213607,0.67,0.481820226131996,0.481820226131996,851
7.55340414871348e-31,0.596372959892354,0.413,0.212,2.7665098035078e-26,"DHRSX",0.201,0.596372959892354,"Malignant_enriched",3,2,1,0.211699164345404,0.405471095927832,0.634210526315789,"Consistent_2_of_3","Standard_candidate",0.298186479946177,0.413,0.201,1,0.67,0.481346619986544,0.481346619986544,852
2.36766317989681e-34,0.879549269842419,0.267,0.099,8.67180316269006e-30,"NSF",0.168,0.879549269842419,"Malignant_enriched",3,2,0,0.11142061281337,0.280879949317192,0.449640287769784,"Consistent_2_of_3","Standard_candidate",0.439774634921209,0.267,0.168,1,0.67,0.480943658730302,0.480943658730302,853
4.09094903918033e-28,0.8243984727344,0.304,0.139,1.49835099509019e-23,"RITA1",0.165,0.8243984727344,"Malignant_enriched",3,2,0,0.183844011142061,0.299543359008732,0.434210526315789,"Consistent_2_of_3","Standard_candidate",0.4121992363672,0.304,0.165,1,0.67,0.4808498090918,0.4808498090918,854
1.09968903578093e-24,0.682584764054269,0.402,0.224,4.02772106245124e-20,"MAT2A",0.178,0.682584764054269,"Malignant_enriched",3,2,0,0.215827338129496,0.386600609557802,0.481578947368421,"Consistent_2_of_3","Standard_candidate",0.341292382027135,0.402,0.178,0.96974703069481,0.67,0.480785150111005,0.480785150111005,855
7.27269992243762e-35,0.823313869509966,0.291,0.114,2.663699073592e-30,"SKA2",0.177,0.823313869509966,"Malignant_enriched",3,2,0,0.167130919220056,0.28847567306073,0.410526315789474,"Consistent_2_of_3","Standard_candidate",0.411656934754983,0.291,0.177,1,0.67,0.480514233688746,0.480514233688746,856
2.92011521339607e-26,0.829484893870224,0.305,0.146,1.06952139805845e-21,"ALDH7A1",0.159,0.829484893870224,"Malignant_enriched",3,2,0,0.237410071942446,0.300098915150243,0.376044568245125,"Consistent_2_of_3","Standard_candidate",0.414742446935112,0.305,0.159,1,0.67,0.480485611733778,0.480485611733778,857
2.14285111303124e-36,0.634255803024545,0.374,0.162,7.84840648658823e-32,"SRARP",0.212,0.634255803024545,"Malignant_enriched",3,2,2,0.0222841225626741,0.39006719269065,0.629496402877698,"Consistent_2_of_3","Standard_candidate",0.317127901512272,0.374,0.212,1,0.67,0.480481975378068,0.480481975378068,858
6.11550608433824e-32,0.731270659525551,0.338,0.151,2.23986525844972e-27,"SIRT2",0.187,0.731270659525551,"Malignant_enriched",3,2,1,0.205035971223022,0.324769113019217,0.515789473684211,"Consistent_2_of_3","Standard_candidate",0.365635329762776,0.338,0.187,1,0.67,0.480408832440694,0.480408832440694,859
3.75222272475683e-26,0.619573663298535,0.4,0.212,1.37428909516944e-21,"NSL1",0.188,0.619573663298535,"Malignant_enriched",3,2,1,0.172661870503597,0.38098405017373,0.507894736842105,"Consistent_2_of_3","Standard_candidate",0.309786831649268,0.4,0.188,1,0.67,0.479046707912317,0.479046707912317,860
1.46848090654538e-24,0.83086815452552,0.323,0.164,5.37845816831312e-20,"MOAP1",0.159,0.83086815452552,"Malignant_enriched",3,2,0,0.244736842105263,0.323584785594776,0.409470752089136,"Consistent_2_of_3","Standard_candidate",0.41543407726276,0.323,0.159,0.963467110240493,0.67,0.478778585851764,0.478778585851764,861
9.8161716832192e-27,0.795972356678948,0.312,0.149,3.59527104069586e-22,"SLC35C2",0.163,0.795972356678948,"Malignant_enriched",3,2,0,0.167130919220056,0.307218573477239,0.463157894736842,"Consistent_2_of_3","Standard_candidate",0.397986178339474,0.312,0.163,1,0.67,0.478496544584868,0.478496544584868,862
1.47113874906933e-31,1.30070919429188,0.325,0.152,5.38819278234132e-27,"SLC30A1",0.173,1.30070919429188,"Malignant_enriched",3,1,1,0.0974930362116992,0.302124082877079,0.697368421052632,"Sample_specific","Standard_candidate",0.65035459714594,0.325,0.173,1,0.33,0.478188649286485,0.478188649286485,863
1.15359674021061e-26,1.31897427276337,0.33,0.174,4.22516342069538e-22,"VWA1",0.156,1.31897427276337,"Malignant_enriched",3,1,1,0.0250696378830084,0.306141475911779,0.771052631578947,"Sample_specific","Standard_candidate",0.659487136381685,0.33,0.156,1,0.33,0.478071784095421,0.478071784095421,864
9.22258613677212e-25,0.846371312848865,0.307,0.153,3.37786439845416e-20,"POR",0.154,0.846371312848865,"Malignant_enriched",3,2,0,0.237410071942446,0.302417734482697,0.406685236768802,"Consistent_2_of_3","Standard_candidate",0.423185656424433,0.307,0.154,0.973567889440221,0.67,0.478031597522141,0.478031597522141,865
5.63667282892258e-25,0.556286429474733,0.437,0.247,2.06448779032119e-20,"DYNC1LI2",0.19,0.556286429474733,"Malignant_enriched",3,2,2,0.231197771587744,0.44361899719339,0.557553956834532,"Consistent_2_of_3","Standard_candidate",0.278143214737366,0.437,0.19,0.984259384063097,0.67,0.476574711293806,0.476574711293806,866
7.40500461351456e-28,0.590497885218441,0.399,0.207,2.71215698974584e-23,"TUG1",0.192,0.590497885218441,"Malignant_enriched",3,2,0,0.222841225626741,0.404338467358352,0.497368421052632,"Consistent_2_of_3","Standard_candidate",0.295248942609221,0.399,0.192,1,0.67,0.476012235652305,0.476012235652305,867
2.43629375750059e-30,1.39901102630006,0.272,0.119,8.92316951622167e-26,"GOT1",0.153,1.39901102630006,"Malignant_enriched",3,1,0,0.129496402877698,0.263240725408238,0.47075208913649,"Sample_specific","Standard_candidate",0.69950551315003,0.272,0.153,1,0.33,0.475876378287507,0.475876378287507,868
9.48896210124192e-30,0.636213083903716,0.37,0.179,3.47542725920086e-25,"GAA",0.191,0.636213083903716,"Malignant_enriched",3,2,1,0.155988857938719,0.362951732148953,0.594736842105263,"Consistent_2_of_3","Standard_candidate",0.318106541951858,0.37,0.191,1,0.67,0.475726635487965,0.475726635487965,869
9.433190758164e-30,0.610545823918786,0.386,0.196,3.45500044708515e-25,"CHMP1A",0.19,0.610545823918786,"Malignant_enriched",3,2,1,0.183844011142061,0.378377134093927,0.613157894736842,"Consistent_2_of_3","Standard_candidate",0.305272911959393,0.386,0.19,1,0.67,0.475518227989848,0.475518227989848,870
1.13372323732231e-22,0.672885804235274,0.463,0.292,4.15237472901671e-18,"DCAF10",0.171,0.672885804235274,"Malignant_enriched",3,2,1,0.215827338129496,0.440370828978219,0.676315789473684,"Consistent_2_of_3","Standard_candidate",0.336442902117637,0.463,0.171,0.869085173034947,0.67,0.475273501484651,0.475273501484651,871
3.23884668619041e-35,0.857187419622791,0.254,0.088,1.1862599872841e-30,"AC091271.1",0.166,0.857187419622791,"Malignant_enriched",3,2,0,0.233983286908078,0.254764591786474,0.26978417266187,"Consistent_2_of_3","Standard_candidate",0.428593709811395,0.254,0.166,1,0.67,0.475148427452849,0.475148427452849,872
1.00080902357661e-24,0.681201274216696,0.375,0.2,3.6655631297517e-20,"PPP1R37",0.175,0.681201274216696,"Malignant_enriched",3,2,1,0.233812949640288,0.360313156892753,0.565789473684211,"Consistent_2_of_3","Standard_candidate",0.340600637108348,0.375,0.175,0.971792964825263,0.67,0.474919104000877,0.474919104000877,873
7.3139667913075e-26,0.63884239181246,0.38,0.205,2.67881347698428e-21,"IRS1",0.175,0.63884239181246,"Malignant_enriched",3,2,1,0.155263157894737,0.389733584778563,0.557103064066852,"Consistent_2_of_3","Standard_candidate",0.31942119590623,0.38,0.175,1,0.67,0.474855298976558,0.474855298976558,874
1.6835386190237e-27,0.841758011164451,0.275,0.122,6.1661285460362e-23,"ARMC1",0.153,0.841758011164451,"Malignant_enriched",3,2,0,0.176258992805755,0.266413164732838,0.35,"Consistent_2_of_3","Standard_candidate",0.420879005582226,0.275,0.153,1,0.67,0.474819751395556,0.474819751395556,875
1.23085859838477e-26,1.19941999728543,0.381,0.218,4.50814270244405e-22,"OSBPL8",0.163,1.19941999728543,"Malignant_enriched",3,1,1,0.223684210526316,0.373636906337707,0.649025069637883,"Sample_specific","Standard_candidate",0.599709998642715,0.381,0.163,1,0.33,0.474727499660679,0.474727499660679,876
4.12218765704001e-19,0.523620278836428,0.367,0.214,1.50979245126747e-14,"MALSU1",0.153,0.523620278836428,"Malignant_enriched",3,3,0,0.251798561151079,0.357316521800885,0.412256267409471,"Consistent_3_of_3","Standard_candidate",0.261810139418214,0.367,0.153,0.691054137518272,1,0.473110655482294,0.473110655482294,877
6.11031646963725e-30,0.734843866626629,0.312,0.14,2.23796451016934e-25,"SDSL",0.172,0.734843866626629,"Malignant_enriched",3,2,0,0.181058495821727,0.309084373023499,0.436842105263158,"Consistent_2_of_3","Standard_candidate",0.367421933313315,0.312,0.172,1,0.67,0.472655483328329,0.472655483328329,878
1.12657425011095e-25,0.788104578363148,0.296,0.143,4.12619084845635e-21,"PHYH",0.153,0.788104578363148,"Malignant_enriched",3,2,0,0.205263157894737,0.306589292413013,0.413669064748201,"Consistent_2_of_3","Standard_candidate",0.394052289181574,0.296,0.153,1,0.67,0.472313072295394,0.472313072295394,879
9.84103476261541e-19,0.5414622706651,0.367,0.217,3.60437739215552e-14,"TMX1",0.15,0.5414622706651,"Malignant_enriched",3,3,0,0.273381294964029,0.359247608510465,0.412256267409471,"Consistent_3_of_3","Standard_candidate",0.27073113533255,0.367,0.15,0.672158487150604,1,0.471906556905728,0.471906556905728,880
4.79151368844665e-26,0.756298534459263,0.304,0.144,1.75493980353047e-21,"LTBP4",0.16,0.756298534459263,"Malignant_enriched",3,2,0,0.247910863509749,0.305551254642086,0.334532374100719,"Consistent_2_of_3","Standard_candidate",0.378149267229631,0.304,0.16,1,0.67,0.471337316807408,0.471337316807408,881
4.0849673931661e-33,0.752351664163053,0.292,0.118,1.49616015742101e-28,"PCYOX1",0.174,0.752351664163053,"Malignant_enriched",3,2,0,0.139275766016713,0.298173330562936,0.392086330935252,"Consistent_2_of_3","Standard_candidate",0.376175832081526,0.292,0.174,1,0.67,0.471243958020382,0.471243958020382,882
2.22643288927718e-27,0.729704630671478,0.312,0.144,8.1545331002666e-23,"DNAJA3",0.168,0.729704630671478,"Malignant_enriched",3,2,0,0.20863309352518,0.301765935148084,0.423684210526316,"Consistent_2_of_3","Standard_candidate",0.364852315335739,0.312,0.168,1,0.67,0.471213078833935,0.471213078833935,883
1.14454106518842e-19,0.50449055936433,0.346,0.195,4.1919961053591e-15,"C22orf39",0.151,0.50449055936433,"Malignant_enriched",3,3,0,0.270194986072423,0.348186918871295,0.389473684210526,"Consistent_3_of_3","Standard_candidate",0.252245279682165,0.346,0.151,0.718878956475618,1,0.470293163391884,0.470293163391884,884
1.14523802686802e-25,0.603250692918565,0.378,0.202,4.19454879720682e-21,"INSIG1",0.176,0.603250692918565,"Malignant_enriched",3,2,1,0.211699164345404,0.395134102364788,0.607913669064748,"Consistent_2_of_3","Standard_candidate",0.301625346459283,0.378,0.176,1,0.67,0.470206336614821,0.470206336614821,885
2.77045322257611e-24,0.676363438246465,0.374,0.202,1.01470619730072e-19,"ZMPSTE24",0.172,0.676363438246465,"Malignant_enriched",3,2,0,0.154676258992806,0.355998473468696,0.479108635097493,"Consistent_2_of_3","Standard_candidate",0.338181719123233,0.374,0.172,0.949682984358562,0.67,0.470197877434592,0.470197877434592,886
1.79334238441837e-23,0.597300030944779,0.446,0.267,6.56829581717073e-19,"ZFAND2A",0.179,0.597300030944779,"Malignant_enriched",3,2,2,0.197771587743733,0.454349963805528,0.586330935251799,"Consistent_2_of_3","Standard_candidate",0.29865001547239,0.446,0.179,0.909127364803628,0.67,0.470031608588642,0.470031608588642,887
2.67889265701927e-36,1.34010239006885,0.265,0.098,9.81171224559877e-32,"C20orf204",0.167,1.34010239006885,"Malignant_enriched",3,1,1,0.134210526315789,0.290977732401383,0.58273381294964,"Sample_specific","Standard_candidate",0.670051195034425,0.265,0.167,1,0.33,0.469912798758606,0.469912798758606,888
1.25483302305197e-23,0.582750562329582,0.444,0.262,4.59595143023015e-19,"IDH3B",0.182,0.582750562329582,"Malignant_enriched",3,2,1,0.190647482014388,0.422631406676447,0.58421052631579,"Consistent_2_of_3","Standard_candidate",0.291375281164791,0.444,0.182,0.916881228478022,0.67,0.469576004562901,0.469576004562901,889
4.75402974248209e-53,1.31725667770044,0.254,0.065,1.74121093348149e-48,"FDXR",0.189,1.31725667770044,"Malignant_enriched",3,1,0,0.175487465181058,0.262698775153752,0.370503597122302,"Sample_specific","Standard_candidate",0.65862833885022,0.254,0.189,1,0.33,0.469257084712555,0.469257084712555,890
1.61683124865315e-22,0.817623142582328,0.359,0.199,5.92180613131704e-18,"CDK12",0.16,0.817623142582328,"Malignant_enriched",3,2,1,0.15041782729805,0.347084877179623,0.621052631578947,"Consistent_2_of_3","Standard_candidate",0.408811571291164,0.359,0.16,0.861377290734514,0.67,0.469209486432968,0.469209486432968,891
1.31390998052363e-20,0.528120123415041,0.616,0.461,4.81232669466585e-16,"NR4A1",0.155,0.528120123415041,"Malignant_enriched",3,2,2,0.18941504178273,0.633395825488854,0.902877697841727,"Consistent_2_of_3","Standard_candidate",0.26406006170752,0.616,0.155,0.765882244867996,0.67,0.46909735215708,0.46909735215708,892
2.62154311805324e-31,0.686764686063551,0.316,0.137,9.60166382418181e-27,"GSE1",0.179,0.686764686063551,"Malignant_enriched",3,2,0,0.119777158774373,0.321119711766139,0.426315789473684,"Consistent_2_of_3","Standard_candidate",0.343382343031776,0.316,0.179,1,0.67,0.468845585757944,0.468845585757944,893
1.37118161407767e-40,1.33942268517323,0.255,0.084,5.02208977972087e-36,"ZFHX3",0.171,1.33942268517323,"Malignant_enriched",3,1,0,0.133704735376045,0.272461719819277,0.47841726618705,"Sample_specific","Standard_candidate",0.669711342586615,0.255,0.171,1,0.33,0.468627835646654,0.468627835646654,894
1.39025577051173e-23,0.65918985600049,0.394,0.217,5.09195078507627e-19,"LMTK3",0.177,0.65918985600049,"Malignant_enriched",3,2,1,0.0323741007194245,0.362860955920793,0.610526315789474,"Consistent_2_of_3","Standard_candidate",0.329594928000245,0.394,0.177,0.914655790127913,0.67,0.467797100519248,0.467797100519248,895
2.09739119208436e-27,0.760702096584788,0.285,0.129,7.68190498012819e-23,"PNPO",0.156,0.760702096584788,"Malignant_enriched",3,2,0,0.0974930362116992,0.297700253519512,0.464028776978417,"Consistent_2_of_3","Standard_candidate",0.380351048292394,0.285,0.156,1,0.67,0.467287762073099,0.467287762073099,896
5.35049402932907e-25,0.795484359965274,0.28,0.13,1.95967194318207e-20,"EPS15L1",0.15,0.795484359965274,"Malignant_enriched",3,2,0,0.194244604316547,0.272254432196802,0.357894736842105,"Consistent_2_of_3","Standard_candidate",0.397742179982637,0.28,0.15,0.985390831258462,0.67,0.467244169684429,0.467244169684429,897
1.97741393825702e-23,0.786713217981651,0.337,0.18,7.24247629026016e-19,"SAMM50",0.157,0.786713217981651,"Malignant_enriched",3,2,0,0.201438848920863,0.326392239089538,0.406685236768802,"Consistent_2_of_3","Standard_candidate",0.393356608990825,0.337,0.157,0.907005645893721,0.67,0.467189999131765,0.467189999131765,898
2.32307385626935e-35,0.732513922064788,0.279,0.102,8.50849030597212e-31,"GREB1",0.177,0.732513922064788,"Malignant_enriched",3,2,1,0.0362116991643454,0.299354423512942,0.553956834532374,"Consistent_2_of_3","Standard_candidate",0.366256961032394,0.279,0.177,1,0.67,0.466764240258099,0.466764240258099,899
2.26127154490461e-28,0.625442318948843,0.345,0.168,8.28213316036761e-24,"GUCD1",0.177,0.625442318948843,"Malignant_enriched",3,2,1,0.181058495821727,0.341161868921517,0.507894736842105,"Consistent_2_of_3","Standard_candidate",0.312721159474421,0.345,0.177,1,0.67,0.466580289868605,0.466580289868605,900
2.93882703060018e-26,0.707265558850497,0.303,0.141,1.07637478822762e-21,"NUDT16",0.162,0.707265558850497,"Malignant_enriched",3,2,0,0.194244604316547,0.292224622296006,0.428947368421053,"Consistent_2_of_3","Standard_candidate",0.353632779425249,0.303,0.162,1,0.67,0.465408194856312,0.465408194856312,901
1.00534379280495e-26,0.731885711450156,0.29,0.132,3.6821721755274e-22,"SLC38A10",0.158,0.731885711450156,"Malignant_enriched",3,2,0,0.172701949860724,0.291885125531008,0.368421052631579,"Consistent_2_of_3","Standard_candidate",0.365942855725078,0.29,0.158,1,0.67,0.46508571393127,0.46508571393127,902
1.47352369171195e-24,0.731901439180623,0.316,0.159,5.3969278732642e-20,"MDP1",0.157,0.731901439180623,"Malignant_enriched",3,2,0,0.244736842105263,0.330070961556513,0.489208633093525,"Consistent_2_of_3","Standard_candidate",0.365950719590312,0.316,0.157,0.963392669299191,0.67,0.464596580292457,0.464596580292457,903
1.73203039066404e-23,0.66722209459045,0.379,0.21,6.3437345088461e-19,"MRPS25",0.169,0.66722209459045,"Malignant_enriched",3,2,0,0.215827338129496,0.364675671865381,0.463157894736842,"Consistent_2_of_3","Standard_candidate",0.333611047295225,0.379,0.169,0.909882750046785,0.67,0.463485174330824,0.463485174330824,904
1.11707123570153e-21,0.820053730207644,0.36,0.202,4.09138510788041e-17,"PANK3",0.158,0.820053730207644,"Malignant_enriched",3,2,0,0.212230215827338,0.349226521143443,0.498607242339833,"Consistent_2_of_3","Standard_candidate",0.410026865103822,0.36,0.158,0.819406481997267,0.67,0.463017688575545,0.463017688575545,905
4.39353646761083e-20,0.756618626589177,0.453,0.29,1.60917666662714e-15,"AFTPH",0.163,0.756618626589177,"Malignant_enriched",3,2,1,0.192200557103064,0.476801927465505,0.76978417266187,"Consistent_2_of_3","Standard_candidate",0.378309313294589,0.453,0.163,0.739669813670455,0.67,0.462727800374215,0.462727800374215,906
5.92361745307402e-37,1.27385760234206,0.265,0.095,2.16958412836289e-32,"PXMP4",0.17,1.27385760234206,"Malignant_enriched",3,1,0,0.10431654676259,0.250691157966458,0.402631578947368,"Sample_specific","Standard_candidate",0.63692880117103,0.265,0.17,1,0.33,0.462232200292758,0.462232200292758,907
5.75253774084882e-26,0.549246004831762,0.365,0.185,2.10692447296329e-21,"ACP5",0.18,0.549246004831762,"Malignant_enriched",3,2,0,0.236768802228412,0.361341209981729,0.494736842105263,"Consistent_2_of_3","Standard_candidate",0.274623002415881,0.365,0.18,1,0.67,0.46165575060397,0.46165575060397,908
2.75770214505362e-53,1.15115393335491,0.296,0.085,1.01003598764734e-48,"PDZK1",0.211,1.15115393335491,"Malignant_enriched",3,1,1,0.00557103064066852,0.335909768007321,0.802158273381295,"Sample_specific","Standard_candidate",0.575576966677455,0.296,0.211,1,0.33,0.461294241669364,0.461294241669364,909
2.09052966819928e-22,0.704201794726577,0.389,0.227,7.65677396274669e-18,"POLR1H",0.162,0.704201794726577,"Malignant_enriched",3,2,1,0.214484679665738,0.375458038495168,0.642105263157895,"Consistent_2_of_3","Standard_candidate",0.352100897363288,0.389,0.162,0.855797708680831,0.67,0.460594880642947,0.460594880642947,910
