"gene","sample_id","expressing_fraction","mean_expression"
"CD27-AS1","BC12",0.415789473684211,0.191741531323061
"CD27-AS1","BC17",0.334261838440111,0.269499034227876
"FOSB","BC11",0.899280575539568,1.59422083899296
"FOSB","BC12",0.986842105263158,2.05471869379062
"FOSB","BC17",0.637883008356546,0.74128933103818
"RAD9A","BC11",0.212230215827338,0.158927157264724
"RAD9A","BC12",0.586842105263158,0.360130402557481
"RAD9A","BC17",0.175487465181058,0.133436320048853
"MEA1","BC11",0.496402877697842,0.414293182885388
"MEA1","BC12",0.842105263157895,0.788019262520371
"MEA1","BC17",0.551532033426184,0.517304567707091
"EXOSC5","BC11",0.309352517985612,0.222537018974499
"EXOSC5","BC12",0.465789473684211,0.241573183161782
"EXOSC5","BC17",0.412256267409471,0.338989680132789
"POLR2C","BC11",0.41726618705036,0.299492600513101
"POLR2C","BC12",0.555263157894737,0.323077173291984
"POLR2C","BC17",0.275766016713092,0.213046939251823
"WBP1","BC11",0.715827338129496,0.687354216933547
"WBP1","BC12",0.676315789473684,0.453058968496471
"WBP1","BC17",0.584958217270195,0.562148841399672
"ECH1","BC11",0.615107913669065,0.555548946036708
"ECH1","BC12",0.794736842105263,0.711813211984914
"ECH1","BC17",0.779944289693593,0.933253958735221
"ZFHX3","BC11",0.47841726618705,0.392499724261307
"ZFHX3","BC12",0.205263157894737,0.0912337816520139
"ZFHX3","BC17",0.133704735376045,0.0992861112056775
"SRI","BC11",0.600719424460432,0.570515645882142
"SRI","BC12",0.8,0.661477899117401
"SRI","BC17",0.98050139275766,2.03129601664708
"HSD17B10","BC11",0.62589928057554,0.569565685444315
"HSD17B10","BC12",0.757894736842105,0.616934257933943
"HSD17B10","BC17",0.779944289693593,0.881364587974089
"CAMK2N1","BC11",0.316546762589928,0.245764467951122
"CAMK2N1","BC12",0.255263157894737,0.123766479157991
"CAMK2N1","BC17",0.690807799442897,0.821511216637686
"POLR2F","BC11",0.755395683453237,0.753398766991148
"POLR2F","BC12",0.721052631578947,0.507560199925051
"POLR2F","BC17",0.721448467966574,0.727488225652516
"SULT1A1","BC11",0.388489208633094,0.289469086778704
"SULT1A1","BC12",0.223684210526316,0.10131137482484
"SULT1A1","BC17",0.18941504178273,0.140556760419387
"PPP1CC","BC11",0.428057553956835,0.308250575970885
"PPP1CC","BC12",0.792105263157895,0.591586654448985
"PPP1CC","BC17",0.582172701949861,0.553109310583113
"ARL2BP","BC11",0.341726618705036,0.256667727588291
"ARL2BP","BC12",0.431578947368421,0.206276592493125
"ARL2BP","BC17",0.437325905292479,0.359332850595872
"LLGL2","BC11",0.669064748201439,0.663983719749646
"LLGL2","BC12",0.426315789473684,0.22451566474368
"LLGL2","BC17",0.264623955431755,0.200745424334524
"ARL3","BC11",0.446043165467626,0.336562941709574
"ARL3","BC12",0.597368421052632,0.385554213341807
"ARL3","BC17",0.760445682451253,0.888689185599901
"FLOT1","BC11",0.575539568345324,0.49767415289321
"FLOT1","BC12",0.836842105263158,0.719390372031663
"FLOT1","BC17",0.573816155988858,0.556694230129818
"AC018521.5","BC11",0.298561151079137,0.201792069007863
"AC018521.5","BC12",0.171052631578947,0.0757977556453245
"AC018521.5","BC17",0.392757660167131,0.331087179217173
"RNF14","BC11",0.205035971223022,0.134992805861606
"RNF14","BC12",0.376315789473684,0.175306187712199
"RNF14","BC17",0.462395543175487,0.398446024383998
"DHX30","BC11",0.456834532374101,0.362637281961039
"DHX30","BC12",0.434210526315789,0.210697021813917
"DHX30","BC17",0.331476323119777,0.255023587210053
"GOSR2","BC11",0.464028776978417,0.393677109899585
"GOSR2","BC12",0.505263157894737,0.280383170433823
"GOSR2","BC17",0.306406685236769,0.234874131763767
"RPRD1A","BC11",0.26978417266187,0.193339821908645
"RPRD1A","BC12",0.655263157894737,0.420240589543181
"RPRD1A","BC17",0.362116991643454,0.299239658669248
"METRN","BC11",0.446043165467626,0.361881330485345
"METRN","BC12",0.892105263157895,1.09251398622932
"METRN","BC17",0.604456824512535,0.622531908296488
"HOXC10","BC11",0.370503597122302,0.267150508191445
"HOXC10","BC12",0.592105263157895,0.35164391361582
"HOXC10","BC17",0,0
"CACYBP","BC11",0.643884892086331,0.61071681218393
"CACYBP","BC12",0.818421052631579,0.790654915559917
"CACYBP","BC17",0.766016713091922,0.933858046276902
"BLVRB","BC11",0.956834532374101,1.54059019175225
"BLVRB","BC12",0.952631578947368,1.44335656040573
"BLVRB","BC17",0.610027855153203,0.611861609481051
"SLC2A4RG","BC11",0.607913669064748,0.524529587287047
"SLC2A4RG","BC12",0.473684210526316,0.245968460540917
"SLC2A4RG","BC17",0.15041782729805,0.111622887997111
"SEC61A1","BC11",0.651079136690647,0.579955352866273
"SEC61A1","BC12",0.684210526315789,0.456594420339592
"SEC61A1","BC17",0.370473537604457,0.283841364526666
"PDHX","BC11",0.284172661870504,0.191439876653672
"PDHX","BC12",0.457894736842105,0.211241666654086
"PDHX","BC17",0.328690807799443,0.249228677849507
"NECAP1","BC11",0.305755395683453,0.220123674626491
"NECAP1","BC12",0.373684210526316,0.189641419478175
"NECAP1","BC17",0.242339832869081,0.1922542480214
"YWHAQ","BC11",0.866906474820144,1.06571772306313
"YWHAQ","BC12",0.723684210526316,0.51407891613346
"YWHAQ","BC17",0.997214484679666,2.52010234105366
"TRPS1","BC11",0.640287769784173,0.602654980508323
"TRPS1","BC12",0.873684210526316,0.89439844062237
"TRPS1","BC17",0.50974930362117,0.484092190235467
"DHRS2","BC11",0.992805755395683,2.50130726799649
"DHRS2","BC12",0.0315789473684211,0.0181856279120272
"DHRS2","BC17",0,0
"SRSF1","BC11",0.744604316546763,0.790059267711947
"SRSF1","BC12",0.663157894736842,0.415217993127286
"SRSF1","BC17",0.607242339832869,0.57722250439865
"TRAK1","BC11",0.266187050359712,0.196858631066682
"TRAK1","BC12",0.244736842105263,0.104454882484743
"TRAK1","BC17",0.348189415041783,0.298423643156948
"FAM110A","BC11",0.467625899280576,0.397190803320108
"FAM110A","BC12",0.531578947368421,0.3119331205842
"FAM110A","BC17",0.323119777158774,0.270916742448018
"ECPAS","BC11",0.23021582733813,0.162478976221813
"ECPAS","BC12",0.194736842105263,0.0884846636622339
"ECPAS","BC17",0.554317548746518,0.685558534271982
"BCAT2","BC11",0.438848920863309,0.325100061063027
"BCAT2","BC12",0.321052631578947,0.159732192797202
"BCAT2","BC17",0.398328690807799,0.341995333465563
"CYB5B","BC11",0.287769784172662,0.208750736484345
"CYB5B","BC12",0.397368421052632,0.196935256243046
"CYB5B","BC17",0.373259052924791,0.32153290016899
"RCC1L","BC11",0.197841726618705,0.129391880015943
"RCC1L","BC12",0.221052631578947,0.0940724777191949
"RCC1L","BC17",0.434540389972145,0.366034996103346
"CHPF","BC11",0.676258992805755,0.667452497102934
"CHPF","BC12",0.560526315789474,0.333048663225056
"CHPF","BC17",0.314763231197772,0.242163477731577
"LIG3","BC11",0.543165467625899,0.443605538108617
"LIG3","BC12",0.213157894736842,0.0894862070483848
"LIG3","BC17",0.128133704735376,0.0934804288146465
"STARD7","BC11",0.363309352517986,0.265130908681352
"STARD7","BC12",0.436842105263158,0.219709161975609
"STARD7","BC17",0.501392757660167,0.435202927343355
"LRPAP1","BC11",0.737410071942446,0.76848376946947
"LRPAP1","BC12",0.784210526315789,0.6066860463104
"LRPAP1","BC17",0.54874651810585,0.51878969065385
"TPP1","BC11",0.410071942446043,0.304142794827484
"TPP1","BC12",0.526315789473684,0.286849840680368
"TPP1","BC17",0.236768802228412,0.180488403528543
"CGA","BC11",0.996402877697842,3.05286413233337
"CGA","BC12",0.0157894736842105,0.0169129060071382
"CGA","BC17",0,0
"HMGN4","BC11",0.31294964028777,0.191685603719633
"HMGN4","BC12",0.578947368421053,0.333771283325562
"HMGN4","BC17",0.559888579387187,0.505900512500291
"ARMCX3","BC11",0.640287769784173,0.552849749452935
"ARMCX3","BC12",0.773684210526316,0.605888551518543
"ARMCX3","BC17",0.526462395543176,0.494704986185544
"MAGI1","BC11",0.510791366906475,0.412416733194654
"MAGI1","BC12",0.197368421052632,0.0911445225367299
"MAGI1","BC17",0.278551532033426,0.230208500462126
"OLMALINC","BC11",0.492805755395683,0.413493971088264
"OLMALINC","BC12",0.257894736842105,0.121193121318282
"OLMALINC","BC17",0.147632311977716,0.11449366651111
"TRPT1","BC11",0.233812949640288,0.162170348209528
"TRPT1","BC12",0.605263157894737,0.388126882253891
"TRPT1","BC17",0.334261838440111,0.252288255991305
"NT5C","BC11",0.665467625899281,0.641536657184695
"NT5C","BC12",0.555263157894737,0.3112233589899
"NT5C","BC17",0.498607242339833,0.435509659278434
"NDRG3","BC11",0.136690647482014,0.0789041990431963
"NDRG3","BC12",0.278947368421053,0.121725117664138
"NDRG3","BC17",0.337047353760446,0.252976647791699
"MMAB","BC11",0.302158273381295,0.205423122128955
"MMAB","BC12",0.486842105263158,0.266196461973647
"MMAB","BC17",0.364902506963788,0.296659051079732
"PXMP4","BC11",0.10431654676259,0.0682302025419865
"PXMP4","BC12",0.402631578947368,0.210317902865295
"PXMP4","BC17",0.245125348189415,0.191646971941016
"GPR160","BC11",0.431654676258993,0.334627964369418
"GPR160","BC12",0.481578947368421,0.276726998166764
"GPR160","BC17",0.623955431754875,0.639510495912455
"TMEM251","BC11",0.345323741007194,0.244833299771039
"TMEM251","BC12",0.426315789473684,0.213614198856032
"TMEM251","BC17",0.392757660167131,0.316277732718522
"ATXN10","BC11",0.424460431654676,0.324459615285636
"ATXN10","BC12",0.518421052631579,0.313220419922281
"ATXN10","BC17",0.782729805013928,0.93930739105981
"MTX2","BC11",0.363309352517986,0.261529940185809
"MTX2","BC12",0.58421052631579,0.333072740343375
"MTX2","BC17",0.545961002785515,0.518607887630475
"RCN2","BC11",0.618705035971223,0.568660358420247
"RCN2","BC12",0.718421052631579,0.494564014398304
"RCN2","BC17",0.618384401114206,0.624242234149545
"INO80C","BC11",0.183453237410072,0.122064988575194
"INO80C","BC12",0.376315789473684,0.192125609333157
"INO80C","BC17",0.342618384401114,0.267791326203467
"OAZ3","BC11",0.10431654676259,0.0739197354542835
"OAZ3","BC12",0.492105263157895,0.281293929141307
"OAZ3","BC17",0.264623955431755,0.21471801459954
"ERBB3","BC11",0.557553956834532,0.503945099324907
"ERBB3","BC12",0.865789473684211,0.814780722198748
"ERBB3","BC17",0.442896935933148,0.389324182723191
"CCS","BC11",0.370503597122302,0.284106959659861
"CCS","BC12",0.647368421052632,0.414719079818361
"CCS","BC17",0.309192200557103,0.248880790580732
"ASXL1","BC11",0.233812949640288,0.156893177286753
"ASXL1","BC12",0.405263157894737,0.18400476147254
"ASXL1","BC17",0.337047353760446,0.266092468461033
"TIMM17B","BC11",0.654676258992806,0.580045305448063
"TIMM17B","BC12",0.657894736842105,0.43189262467493
"TIMM17B","BC17",0.403899721448468,0.335343794160528
"SRARP","BC11",0.629496402877698,0.622579630403125
"SRARP","BC12",0.518421052631579,0.450461483702123
"SRARP","BC17",0.0222841225626741,0.0162746717693892
"A1BG","BC11",0.449640287769784,0.351012031567049
"A1BG","BC12",0.726315789473684,0.505347913619594
"A1BG","BC17",0.434540389972145,0.38648408121824
"MTCH1","BC11",0.654676258992806,0.600781392667725
"MTCH1","BC12",0.857894736842105,0.792569514620309
"MTCH1","BC17",0.735376044568245,0.850629827129853
"RETREG2","BC11",0.514388489208633,0.424142260519169
"RETREG2","BC12",0.481578947368421,0.262780551285032
"RETREG2","BC17",0.440111420612813,0.379628025887485
"C20orf204","BC11",0.58273381294964,0.555263538335232
"C20orf204","BC12",0.134210526315789,0.0540985297478222
"C20orf204","BC17",0.155988857938719,0.12967456322356
"MCTS1","BC11",0.39568345323741,0.290493349991916
"MCTS1","BC12",0.75,0.585396910445669
"MCTS1","BC17",0.727019498607242,0.780921748915322
"GNS","BC11",0.442446043165468,0.353000297444992
"GNS","BC12",0.457894736842105,0.228953083849893
"GNS","BC17",0.11142061281337,0.0799941084131171
"SNRPN","BC11",0.758992805755396,0.772307040556766
"SNRPN","BC12",0.378947368421053,0.19766410678858
"SNRPN","BC17",0.662952646239554,0.655959069834038
"CTSZ","BC11",0.694244604316547,0.711780564946755
"CTSZ","BC12",0.647368421052632,0.399423193199479
"CTSZ","BC17",0.264623955431755,0.187794194485082
"DCXR","BC11",0.863309352517986,1.07494349201923
"DCXR","BC12",0.918421052631579,1.21210713481784
"DCXR","BC17",0.543175487465181,0.500918823234209
"PTGES3","BC11",0.766187050359712,0.79234041165353
"PTGES3","BC12",0.942105263157895,1.18212126229039
"PTGES3","BC17",0.949860724233983,1.53331167348055
"COX7A2L","BC11",0.802158273381295,0.864841266529846
"COX7A2L","BC12",0.784210526315789,0.648710512710126
"COX7A2L","BC17",0.919220055710306,1.44588207531913
"MICOS13","BC11",0.73021582733813,0.772623387793966
"MICOS13","BC12",0.839473684210526,0.736300538423339
"MICOS13","BC17",0.860724233983287,1.27169697889854
"SURF1","BC11",0.561151079136691,0.448264207962051
"SURF1","BC12",0.765789473684211,0.599647877336147
"SURF1","BC17",0.45125348189415,0.392076115138437
"CREG1","BC11",0.672661870503597,0.657204862071607
"CREG1","BC12",0.605263157894737,0.371606753553497
"CREG1","BC17",0.557103064066852,0.51432362457494
"MBTPS1","BC11",0.399280575539568,0.302106152724206
"MBTPS1","BC12",0.455263157894737,0.239549024859154
"MBTPS1","BC17",0.20891364902507,0.158862759693068
"SYNGR1","BC11",0.679856115107914,0.652725374520734
"SYNGR1","BC12",0.221052631578947,0.0980100169414662
"SYNGR1","BC17",0.00278551532033426,0.00198274564038703
"TP53I11","BC11",0.39568345323741,0.307935224774456
"TP53I11","BC12",0.294736842105263,0.140991607866205
"TP53I11","BC17",0.356545961002786,0.29205887145795
"CLEC3A","BC11",0,0
"CLEC3A","BC12",0.960526315789474,2.89124592082954
"CLEC3A","BC17",0,0
"DST","BC11",0.424460431654676,0.352849454398483
"DST","BC12",0.423684210526316,0.327353839034901
"DST","BC17",0.434540389972145,0.378482551730945
"POLR3K","BC11",0.406474820143885,0.315319476454394
"POLR3K","BC12",0.631578947368421,0.42314210707398
"POLR3K","BC17",0.342618384401114,0.273799635739227
"CRBN","BC11",0.169064748201439,0.114150439279338
"CRBN","BC12",0.378947368421053,0.18578937003879
"CRBN","BC17",0.493036211699164,0.427129145215258
"FAM234A","BC11",0.205035971223022,0.13941669387556
"FAM234A","BC12",0.623684210526316,0.381334922838261
"FAM234A","BC17",0.214484679665738,0.164165771802517
"HSPH1","BC11",0.726618705035971,0.949555966515894
"HSPH1","BC12",0.781578947368421,0.82914974843365
"HSPH1","BC17",0.172701949860724,0.123062357571574
"DNASE2","BC11",0.41726618705036,0.305937407575226
"DNASE2","BC12",0.631578947368421,0.386545126183894
"DNASE2","BC17",0.406685236768802,0.339556336732599
"RXRA","BC11",0.298561151079137,0.213289674312551
"RXRA","BC12",0.25,0.121491768096574
"RXRA","BC17",0.264623955431755,0.204417296524737
"SYT1","BC11",0.330935251798561,0.36493988215277
"SYT1","BC12",0.297368421052632,0.298458303404186
"SYT1","BC17",0.214484679665738,0.362961563004234
"NFE2L1","BC11",0.669064748201439,0.660100447552561
"NFE2L1","BC12",0.457894736842105,0.254139644545648
"NFE2L1","BC17",0.264623955431755,0.208009137395546
"GREB1","BC11",0.553956834532374,0.475133617760591
"GREB1","BC12",0.307894736842105,0.163847673885839
"GREB1","BC17",0.0362116991643454,0.0243462401053232
"AC091271.1","BC11",0.26978417266187,0.196358380619074
"AC091271.1","BC12",0.260526315789474,0.123149541616594
"AC091271.1","BC17",0.233983286908078,0.173101989292676
"SH3YL1","BC11",0.37410071942446,0.256232429153243
"SH3YL1","BC12",0.713157894736842,0.498187002567146
"SH3YL1","BC17",0.693593314763231,0.705388602100173
"STX16","BC11",0.535971223021583,0.431702924391744
"STX16","BC12",0.373684210526316,0.178176108088423
"STX16","BC17",0.247910863509749,0.199593767641856
"MINDY1","BC11",0.287769784172662,0.20782727127117
"MINDY1","BC12",0.228947368421053,0.104325743366544
"MINDY1","BC17",0.364902506963788,0.301234316982946
"METTL5","BC11",0.517985611510791,0.419752989647922
"METTL5","BC12",0.647368421052632,0.423548267652062
"METTL5","BC17",0.635097493036212,0.609505764298403
"EPM2AIP1","BC11",0.298561151079137,0.206067192130819
"EPM2AIP1","BC12",0.163157894736842,0.0678413026653176
"EPM2AIP1","BC17",0.33983286908078,0.26839431006148
"GRN","BC11",0.460431654676259,0.349994644217426
"GRN","BC12",0.868421052631579,0.938223043272013
"GRN","BC17",0.467966573816156,0.421804808717599
"GHITM","BC11",0.834532374100719,0.922541965918571
"GHITM","BC12",0.792105263157895,0.644915141213104
"GHITM","BC17",0.827298050139276,1.15149343202424
"SKA2","BC11",0.287769784172662,0.207130886343709
"SKA2","BC12",0.410526315789474,0.204947958371893
"SKA2","BC17",0.167130919220056,0.133459220812868
"CCDC85B","BC11",0.575539568345324,0.509062338528867
"CCDC85B","BC12",0.836842105263158,0.791883414003241
"CCDC85B","BC17",0.376044568245125,0.308105533247745
"MB","BC11",0.197841726618705,0.149784261918938
"MB","BC12",0.526315789473684,0.300357444982905
"MB","BC17",0.362116991643454,0.309399960196615
"SUMF1","BC11",0.158273381294964,0.0992557522219928
"SUMF1","BC12",0.642105263157895,0.390195775837645
"SUMF1","BC17",0.317548746518106,0.243971766761712
"LSM4","BC11",0.755395683453237,0.796749103260154
"LSM4","BC12",0.778947368421053,0.664731748149553
"LSM4","BC17",0.88857938718663,1.21125361439883
"AKT2","BC11",0.384892086330935,0.278697134600998
"AKT2","BC12",0.489473684210526,0.259922705853491
"AKT2","BC17",0.33983286908078,0.273829774878364
"BRMS1","BC11",0.338129496402878,0.243086915401333
"BRMS1","BC12",0.728947368421053,0.520999813213026
"BRMS1","BC17",0.442896935933148,0.369771142784207
"CDIPT","BC11",0.525179856115108,0.449016732025609
"CDIPT","BC12",0.639473684210526,0.388986282311365
"CDIPT","BC17",0.317548746518106,0.252892725467787
"TXN2","BC11",0.517985611510791,0.395459645168655
"TXN2","BC12",0.710526315789474,0.481029431541506
"TXN2","BC17",0.674094707520891,0.69295075243169
"SMIM10L1","BC11",0.406474820143885,0.305828849234252
"SMIM10L1","BC12",0.521052631578947,0.284824878828863
"SMIM10L1","BC17",0.334261838440111,0.262712663081456
"ZNF385A","BC11",0.258992805755396,0.178929708020298
"ZNF385A","BC12",0.484210526315789,0.268837711453322
"ZNF385A","BC17",0.473537604456825,0.436037282964361
"AP1S2","BC11",0.172661870503597,0.128907508557989
"AP1S2","BC12",0.660526315789474,0.475242002895034
"AP1S2","BC17",0.0139275766016713,0.0114502257951576
"PAGR1","BC11",0.284172661870504,0.197060707238995
"PAGR1","BC12",0.58421052631579,0.340489204468422
"PAGR1","BC17",0.551532033426184,0.506403274994276
"GPAA1","BC11",0.258992805755396,0.175581723098787
"GPAA1","BC12",0.786842105263158,0.697940882783329
"GPAA1","BC17",0.532033426183844,0.473721645003615
"KLHDC3","BC11",0.154676258992806,0.0965049252417282
"KLHDC3","BC12",0.6,0.343230163535352
"KLHDC3","BC17",0.356545961002786,0.267669412822132
"NSF","BC11",0.449640287769784,0.347987166210659
"NSF","BC12",0.281578947368421,0.118378055805823
"NSF","BC17",0.11142061281337,0.0766797522018866
"C6orf226","BC11",0.190647482014388,0.122890414925547
"C6orf226","BC12",0.402631578947368,0.194902654598157
"C6orf226","BC17",0.186629526462396,0.154770991275644
"NSD1","BC11",0.154676258992806,0.0936449242364801
"NSD1","BC12",0.465789473684211,0.247742664933985
"NSD1","BC17",0.35933147632312,0.299370355326855
"CRLS1","BC11",0.546762589928058,0.461337713208383
"CRLS1","BC12",0.539473684210526,0.292134979236458
"CRLS1","BC17",0.306406685236769,0.232537947387545
"SS18L2","BC11",0.489208633093525,0.376455870012146
"SS18L2","BC12",0.742105263157895,0.578001570992845
"SS18L2","BC17",0.417827298050139,0.342266094792031
"TPGS2","BC11",0.399280575539568,0.300274022936487
"TPGS2","BC12",0.713157894736842,0.483499925691243
"TPGS2","BC17",0.373259052924791,0.30988057268763
"RPA3","BC11",0.320143884892086,0.231344679100186
"RPA3","BC12",0.7,0.481050222346514
"RPA3","BC17",0.526462395543176,0.484454585513098
"PDZD11","BC11",0.392086330935252,0.285311529468942
"PDZD11","BC12",0.634210526315789,0.430411225643633
"PDZD11","BC17",0.434540389972145,0.372317433728361
"PTPRA","BC11",0.485611510791367,0.395428748359199
"PTPRA","BC12",0.497368421052632,0.246522587323741
"PTPRA","BC17",0.203342618384401,0.148017608353915
"LYPD3","BC11",0.60431654676259,0.572634813717724
"LYPD3","BC12",0.594736842105263,0.435982258339817
"LYPD3","BC17",0.481894150417827,0.466697843452835
"SMUG1","BC11",0.330935251798561,0.224519356069926
"SMUG1","BC12",0.610526315789474,0.355781812508708
"SMUG1","BC17",0.331476323119777,0.254861408003854
"KCNK15","BC11",0.280575539568345,0.226285829915435
"KCNK15","BC12",0.436842105263158,0.285906403356244
"KCNK15","BC17",0.0696378830083565,0.055541808226027
"IFI6","BC11",0.949640287769784,2.49587112428131
"IFI6","BC12",0.631578947368421,0.57404855235948
"IFI6","BC17",0.0222841225626741,0.020309521603686
"DEK","BC11",0.503597122302158,0.419654735990574
"DEK","BC12",0.739473684210526,0.546464363377413
"DEK","BC17",0.690807799442897,0.768323305748558
"PDRG1","BC11",0.122302158273381,0.0861349626238164
"PDRG1","BC12",0.331578947368421,0.158677971777949
"PDRG1","BC17",0.685236768802228,0.782115388763734
"PSME3IP1","BC11",0.323741007194245,0.238747862335057
"PSME3IP1","BC12",0.418421052631579,0.200423446519594
"PSME3IP1","BC17",0.272980501392758,0.215247721467436
"MDH1","BC11",0.420863309352518,0.304251801128326
"MDH1","BC12",0.578947368421053,0.369989043900349
"MDH1","BC17",0.84958217270195,1.17189269801157
"MTERF2","BC11",0.147482014388489,0.0924471801948729
"MTERF2","BC12",0.307894736842105,0.146035307873754
"MTERF2","BC17",0.32033426183844,0.243657734678069
"RNF5","BC11",0.575539568345324,0.472202878541421
"RNF5","BC12",0.694736842105263,0.467704649230408
"RNF5","BC17",0.540389972144847,0.483974317019749
"ANKRD40","BC11",0.446043165467626,0.348034886980079
"ANKRD40","BC12",0.321052631578947,0.160754570225664
"ANKRD40","BC17",0.161559888579387,0.118412326332465
"MRS2","BC11",0.205035971223022,0.131450092239009
"MRS2","BC12",0.384210526315789,0.191333239896976
"MRS2","BC17",0.367688022284123,0.302018186940045
"CPD","BC11",0.327338129496403,0.235266024685439
"CPD","BC12",0.713157894736842,0.573127781835998
"CPD","BC17",0.194986072423398,0.140650092185124
"EXOSC3","BC11",0.111510791366906,0.0698975976415711
"EXOSC3","BC12",0.468421052631579,0.269873567717199
"EXOSC3","BC17",0.506963788300836,0.531512715985549
"SMARCA2","BC11",0.370503597122302,0.270452981698568
"SMARCA2","BC12",0.297368421052632,0.138915128431546
"SMARCA2","BC17",0.373259052924791,0.313346588025234
"TSPYL2","BC11",0.489208633093525,0.439923281036616
"TSPYL2","BC12",0.318421052631579,0.182363436995179
"TSPYL2","BC17",0.167130919220056,0.130861849012842
"KRCC1","BC11",0.348920863309353,0.245879117853504
"KRCC1","BC12",0.594736842105263,0.371895729947129
"KRCC1","BC17",0.534818941504178,0.487357903862925
"MDM2","BC11",0.517985611510791,0.466621343219327
"MDM2","BC12",0.384210526315789,0.193351894148001
"MDM2","BC17",0.186629526462396,0.140511136587057
"CCZ1","BC11",0.453237410071942,0.356326873935657
"CCZ1","BC12",0.455263157894737,0.234194107662025
"CCZ1","BC17",0.317548746518106,0.259695015642286
"PCYOX1","BC11",0.392086330935252,0.272474731502515
"PCYOX1","BC12",0.363157894736842,0.173625294293066
"PCYOX1","BC17",0.139275766016713,0.102527344740911
"LY6E","BC11",0.773381294964029,0.876790443372645
"LY6E","BC12",0.913157894736842,1.37325153467767
"LY6E","BC17",0.211699164345404,0.154356697589809
"DEDD2","BC11",0.532374100719424,0.464203430601749
"DEDD2","BC12",0.621052631578947,0.42779911058349
"DEDD2","BC17",0.214484679665738,0.159661232485803
"SYS1","BC11",0.356115107913669,0.251787246171962
"SYS1","BC12",0.613157894736842,0.360402497766514
"SYS1","BC17",0.384401114206128,0.313461271114252
"RPP21","BC11",0.651079136690647,0.584828032478507
"RPP21","BC12",0.705263157894737,0.482477441441714
"RPP21","BC17",0.668523676880223,0.686892663342793
"RABAC1","BC11",0.899280575539568,1.27675479579154
"RABAC1","BC12",0.947368421052632,1.27486618103869
"RABAC1","BC17",0.763231197771588,0.896193816649297
"ZFX","BC11",0.384892086330935,0.280184133402187
"ZFX","BC12",0.331578947368421,0.165251845169647
"ZFX","BC17",0.284122562674095,0.217874603181023
"TMEM9","BC11",0.640287769784173,0.598099498427639
"TMEM9","BC12",0.718421052631579,0.542100370710406
"TMEM9","BC17",0.590529247910863,0.542461260930907
"VAMP5","BC11",0.107913669064748,0.0667759292606219
"VAMP5","BC12",0.415789473684211,0.240297640612021
"VAMP5","BC17",0.233983286908078,0.173150991239151
"SDHB","BC11",0.41726618705036,0.319580301466105
"SDHB","BC12",0.510526315789474,0.295059514932854
"SDHB","BC17",0.841225626740947,1.14602226807881
"AMFR","BC11",0.381294964028777,0.292407493650733
"AMFR","BC12",0.436842105263158,0.221369559468539
"AMFR","BC17",0.181058495821727,0.13440780951021
"SLC22A18","BC11",0.406474820143885,0.310815173052237
"SLC22A18","BC12",0.421052631578947,0.231838306366045
"SLC22A18","BC17",0.37883008356546,0.306823593735567
"HDDC3","BC11",0.302158273381295,0.215495412354767
"HDDC3","BC12",0.331578947368421,0.154673647273089
"HDDC3","BC17",0.373259052924791,0.304982376362718
"DDX42","BC11",0.73021582733813,0.744610196537566
"DDX42","BC12",0.407894736842105,0.218570188320662
"DDX42","BC17",0.206128133704735,0.153451623933108
"ZNF664","BC11",0.510791366906475,0.41354778644314
"ZNF664","BC12",0.426315789473684,0.204492113480838
"ZNF664","BC17",0.295264623955432,0.240094691147278
"FAM89B","BC11",0.420863309352518,0.312898846751892
"FAM89B","BC12",0.628947368421053,0.410869717854342
"FAM89B","BC17",0.206128133704735,0.14348821115629
"ATP6V1A","BC11",0.359712230215827,0.247177847602676
"ATP6V1A","BC12",0.381578947368421,0.192717063929006
"ATP6V1A","BC17",0.222841225626741,0.165954336553275
"ADIPOR2","BC11",0.410071942446043,0.320040493889828
"ADIPOR2","BC12",0.528947368421053,0.345598419825897
"ADIPOR2","BC17",0.153203342618384,0.11404763406109
"ALG13","BC11",0.39568345323741,0.291872734349186
"ALG13","BC12",0.489473684210526,0.242452494447598
"ALG13","BC17",0.495821727019499,0.451632535474865
"CMC4","BC11",0.244604316546763,0.153952970907743
"CMC4","BC12",0.35,0.169458455306373
"CMC4","BC17",0.284122562674095,0.222145104353873
"VDAC3","BC11",0.420863309352518,0.310880922786595
"VDAC3","BC12",0.594736842105263,0.352266089852691
"VDAC3","BC17",0.740947075208914,0.778551811197178
"EGLN2","BC11",0.485611510791367,0.39983917859405
"EGLN2","BC12",0.810526315789474,0.782283609175508
"EGLN2","BC17",0.584958217270195,0.599565454833051
"M6PR","BC11",0.284172661870504,0.187755067413081
"M6PR","BC12",0.494736842105263,0.270684698014312
"M6PR","BC17",0.49025069637883,0.446313083948183
"CRELD2","BC11",0.489208633093525,0.405365753615024
"CRELD2","BC12",0.610526315789474,0.411204889393784
"CRELD2","BC17",0.289693593314763,0.233532384176916
"SPINT1-AS1","BC11",0.384892086330935,0.282731074001328
"SPINT1-AS1","BC12",0.621052631578947,0.40709029144756
"SPINT1-AS1","BC17",0.735376044568245,0.784511148758219
"ZNF24","BC11",0.60431654676259,0.540460195123439
"ZNF24","BC12",0.594736842105263,0.380521270186274
"ZNF24","BC17",0.559888579387187,0.526619389092649
"RNF187","BC11",0.762589928057554,0.810183653005152
