"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
0,0.473112266464743,0.906,0.57,0,"0","SPCS1"
0,0.752382136000834,0.549,0.213,0,"0","GAMT"
0,0.511395108939006,0.646,0.31,0,"0","DNAJC19"
0,1.16631917090075,0.719,0.383,0,"0","AGR2"
0,0.598920853218424,0.832,0.496,0,"0","HSBP1"
0,1.31526876451888,0.766,0.431,0,"0","ATF3"
0,0.693254399948044,0.605,0.271,0,"0","HINT2"
0,0.588360035518154,0.608,0.274,0,"0","CETN2"
0,0.51802333888099,0.665,0.332,0,"0","GTF2H5"
0,0.701957184043703,0.601,0.269,0,"0","TMEM9"
0,0.915674637873447,0.55,0.219,0,"0","LRRC26"
0,0.560120671385251,0.692,0.361,0,"0","ROMO1"
0,1.00881674945864,0.518,0.188,0,"0","ELAPOR1"
0,0.487785885741392,0.672,0.342,0,"0","MRPL27"
0,0.901448252384151,0.896,0.567,0,"0","MPC2"
0,0.854682333004359,0.59,0.261,0,"0","CISD3"
0,0.736798734023711,0.934,0.607,0,"0","UQCRQ"
0,0.434264088858052,0.642,0.315,0,"0","HMG20B"
0,0.596313754115051,0.637,0.31,0,"0","PIGT"
0,0.791169232695585,0.539,0.213,0,"0","SELENBP1"
0,1.09105770461205,0.505,0.179,0,"0","PRLR"
0,0.628073819289523,0.615,0.289,0,"0","UQCC3"
0,0.858400347432634,0.518,0.193,0,"0","AR"
0,0.695422498805944,0.636,0.312,0,"0","MIDN"
0,0.968104404935467,0.54,0.217,0,"0","SPINT1-AS1"
0,1.0301241100906,0.56,0.237,0,"0","SNHG25"
0,0.56595372844479,0.656,0.333,0,"0","ANTKMT"
0,0.773464252903354,0.581,0.258,0,"0","FCGRT"
0,0.518845769695314,0.664,0.342,0,"0","NDUFAF3"
0,0.496828648717308,0.646,0.324,0,"0","ZCRB1"
0,1.11338689422501,0.498,0.176,0,"0","ARSD"
0,0.524784808750972,0.605,0.284,0,"0","ZNF428"
0,1.27737900832141,0.596,0.275,0,"0","TRIB1"
0,0.735736451240079,0.673,0.353,0,"0","IL6ST"
0,0.556183705575912,0.621,0.301,0,"0","MRPL23"
0,0.792046690975301,0.531,0.212,0,"0","CSAD"
0,0.907992970883681,0.629,0.31,0,"0","PYCARD"
0,0.765259129918546,0.483,0.164,0,"0","FBP1"
0,0.87377952614205,0.584,0.265,0,"0","DNAJC12"
0,0.473504350302779,0.55,0.232,0,"0","NQO1"
0,0.560499767908483,0.659,0.341,0,"0","NDUFB5"
0,0.501533204371607,0.662,0.345,0,"0","DDRGK1"
0,0.6817545252401,0.593,0.276,0,"0","TFAP2A"
0,0.551690303360184,0.592,0.275,0,"0","MRPS33"
0,0.536658942036805,0.595,0.278,0,"0","LGALS3BP"
0,1.11826338253189,0.609,0.293,0,"0","SIAH2"
0,0.683877703987425,0.586,0.271,0,"0","DPM3"
0,0.764907983510061,0.927,0.613,0,"0","CST3"
0,0.600721238701216,0.935,0.622,0,"0","COX8A"
0,0.719936868535359,0.557,0.244,0,"0","TMC4"
0,0.898980769846312,0.55,0.239,0,"0","RBM47"
0,0.579798678303353,0.59,0.279,0,"0","SCCPDH"
0,0.888590224579369,0.941,0.63,0,"0","ZFP36"
0,0.577302011567162,0.615,0.305,0,"0","COMT"
0,0.646777383755555,0.568,0.258,0,"0","NIPSNAP2"
0,0.967080091698204,0.974,0.664,0,"0","IER2"
0,0.647876653050195,0.603,0.294,0,"0","MCRIP2"
0,0.598651017311212,0.582,0.274,0,"0","CKS2"
0,0.830541763763305,0.605,0.298,0,"0","HEBP1"
0,1.20199210430217,0.489,0.182,0,"0","THSD4"
0,0.787744971250125,0.507,0.202,0,"0","KIF22"
0,1.14122872866762,0.585,0.28,0,"0","IER5"
0,0.803691836377116,0.817,0.512,0,"0","CYB5A"
0,0.812989348229171,0.555,0.251,0,"0","FASN"
0,0.439673968113356,0.553,0.25,0,"0","ALDH9A1"
0,0.661524913596305,0.535,0.232,0,"0","P4HTM"
0,0.966940811488233,0.456,0.153,0,"0","CMBL"
0,1.31227787185255,0.517,0.214,0,"0","SUSD3"
0,0.469897057111502,0.537,0.234,0,"0","MGMT"
0,0.640272213518936,0.534,0.232,0,"0","RGL2"
0,0.539360105590554,0.589,0.287,0,"0","PTRHD1"
0,0.530649280067539,0.568,0.266,0,"0","MRPS14"
0,0.804309002101833,0.512,0.211,0,"0","H2AW"
0,1.13775596382642,0.527,0.226,0,"0","SCD"
0,1.08344922780595,0.524,0.223,0,"0","CYB561"
0,0.859247514607189,0.489,0.188,0,"0","TCEA3"
0,1.05550238147581,0.578,0.277,0,"0","METRN"
0,0.635282418452087,0.547,0.247,0,"0","TMEM14A"
0,0.59533711601036,0.517,0.217,0,"0","BORCS7"
0,0.64735064633049,0.515,0.216,0,"0","SNRNP25"
0,0.635881831700742,0.556,0.258,0,"0","MSI2"
0,0.563933191660762,0.516,0.218,0,"0","DGCR6L"
0,1.05197127770873,0.577,0.28,0,"0","GSTM3"
0,0.645756291205476,0.539,0.245,0,"0","SURF1"
0,0.775886184109677,0.496,0.203,0,"0","COQ4"
0,1.0337899520718,0.475,0.182,0,"0","MSRB2"
0,0.925101731973489,0.475,0.182,0,"0","REEP6"
0,0.927590370046813,0.518,0.226,0,"0","BAG3"
0,0.699537020154287,0.559,0.268,0,"0","DCAF6"
0,0.91594937826553,0.541,0.25,0,"0","CDH1"
0,0.712218576457464,0.475,0.184,0,"0","VAV3"
0,0.948184746089579,0.982,0.692,0,"0","XBP1"
0,0.896003741092523,0.469,0.179,0,"0","GPR160"
0,0.890089938547318,0.475,0.185,0,"0","SREBF1"
0,1.0717743670139,0.455,0.166,0,"0","FSIP1"
0,0.658195010120301,0.511,0.222,0,"0","PIGP"
0,0.494780244167287,0.511,0.223,0,"0","ADI1"
0,0.843057728240585,0.951,0.663,0,"0","PPDPF"
0,1.3486753771744,0.415,0.128,0,"0","DNAJA4"
0,1.34963272072562,0.381,0.095,0,"0","SRARP"
0,0.681030548791811,0.495,0.213,0,"0","MED13L"
0,0.904608086989159,0.509,0.227,0,"0","KLF2"
0,0.89088748598288,0.436,0.156,0,"0","TPD52L1"
0,0.676217302962588,0.506,0.226,0,"0","ABHD11"
0,1.00972160441216,0.975,0.697,0,"0","JUNB"
0,0.602723902914604,0.47,0.194,0,"0","NUDT16L1"
0,0.850976215026407,0.472,0.197,0,"0","ZNF703"
0,0.606320381309944,0.465,0.191,0,"0","AMZ2"
0,0.935083964903553,0.407,0.136,0,"0","ACSF2"
0,0.561281614739987,0.474,0.204,0,"0","INTS6"
0,0.739937437484315,0.476,0.207,0,"0","FAM120AOS"
0,0.706744676302771,0.952,0.683,0,"0","NDUFA4"
0,1.07654681096081,0.431,0.164,0,"0","RASD1"
0,1.16146114880823,0.397,0.13,0,"0","HPN"
0,0.897327344731384,0.465,0.199,0,"0","SERTAD3"
0,1.02113782746508,0.451,0.187,0,"0","CERS6"
0,1.01449107324181,0.444,0.181,0,"0","ERBB2"
0,0.660074922237945,0.447,0.186,0,"0","IFT22"
0,0.818127525484291,0.434,0.174,0,"0","CCDC74A"
0,0.669082600209493,0.427,0.167,0,"0","KIF9"
0,0.898908977793722,0.408,0.148,0,"0","SORD"
0,0.782363184902566,0.405,0.148,0,"0","CCDC57"
0,1.30372728048029,0.368,0.112,0,"0","RETREG1"
0,0.897540200847073,0.377,0.122,0,"0","PREX1"
0,0.586849441234347,0.412,0.159,0,"0","ARMT1"
0,0.498390985114571,0.969,0.717,0,"0","ATP5MC2"
0,1.36964703635398,0.386,0.135,0,"0","GADD45G"
0,1.10958364151206,0.365,0.118,0,"0","TESMIN"
0,1.09155052769566,0.419,0.172,0,"0","IGF1R"
0,1.5196480429183,0.344,0.1,0,"0","IRX5"
0,0.989292400479101,0.388,0.146,0,"0","FLYWCH2"
0,0.891623910186915,0.391,0.149,0,"0","ROGDI"
0,0.721846391176729,0.378,0.137,0,"0","CCDC34"
0,1.5011123173533,0.327,0.087,0,"0","KCNJ3"
0,1.45221627300709,0.32,0.082,0,"0","SLC2A10"
0,1.28765845586793,0.342,0.105,0,"0","SEZ6L2"
0,1.08529019153933,0.349,0.113,0,"0","TM7SF2"
0,0.989463820999563,0.371,0.137,0,"0","TMEM254"
0,1.15047387127899,0.348,0.116,0,"0","GATA3-AS1"
0,0.938792135048073,0.343,0.113,0,"0","RTN2"
0,0.81923275940943,0.36,0.131,0,"0","C17orf58"
0,1.15006936758165,0.321,0.093,0,"0","MYB"
0,1.0880140776138,0.319,0.094,0,"0","AL035661.1"
0,1.35857820043136,0.344,0.122,0,"0","MRPS30-DT"
0,1.43728371116372,0.307,0.088,0,"0","MSMB"
0,1.0554410879109,0.282,0.063,0,"0","PDZK1"
0,0.920721310906277,0.323,0.105,0,"0","KIF12"
0,0.971795229097821,0.319,0.102,0,"0","AFF3"
0,1.48938325292785,0.297,0.081,0,"0","ALDH3B2"
0,1.35711265096508,0.28,0.068,0,"0","CHAD"
0,1.49027608491421,0.287,0.077,0,"0","TTC36"
0,1.10613394268193,0.294,0.085,0,"0","EPN3"
0,1.20874297846228,0.281,0.073,0,"0","SERPINA5"
0,1.33711933629898,0.271,0.065,0,"0","GREB1"
0,0.721050494526005,0.974,0.772,0,"0","CRIP1"
0,1.21249991010526,0.27,0.069,0,"0","RAMP3"
0,0.945089746262156,0.991,0.795,0,"0","COX6C"
0,1.01749325122006,0.259,0.069,0,"0","PCMTD2"
0,0.561655735043778,0.98,0.814,0,"0","HSPB1"
0,0.503167490633991,0.998,0.879,0,"0","H3-3A"
9.97730484636069e-308,0.636512363463899,0.705,0.385,3.65428767302807e-303,"0","BHLHE40"
1.13421973910407e-307,0.434310866253556,0.539,0.248,4.15419321644258e-303,"0","ELP2"
2.86356424229752e-307,0.503049326651401,0.894,0.56,1.04880903938389e-302,"0","MICOS10"
3.71849322406487e-307,0.511954760118263,0.739,0.397,1.361935328246e-302,"0","NHP2"
3.97095924496234e-307,0.498562569329684,0.976,0.736,1.45440353305991e-302,"0","COX6A1"
5.2822615772841e-307,0.717545215290038,0.489,0.221,1.93468112529607e-302,"0","ERGIC1"
6.03732129696572e-307,0.519109613012974,0.548,0.254,2.21122929822666e-302,"0","LAGE3"
1.63728336212504e-306,0.420796783453426,0.437,0.175,5.99671404211916e-302,"0","CTSH"
1.65495409142331e-306,0.511979176645208,0.624,0.311,6.06143485524703e-302,"0","NAPA"
2.03661021741795e-306,0.511955705960423,0.548,0.252,7.45928858231498e-302,"0","ISOC2"
2.39280891061985e-305,0.855587485869672,0.362,0.133,8.76390191603627e-301,"0","TCTN1"
2.85663781309933e-305,0.924737507136256,0.361,0.136,1.04627216542576e-300,"0","HID1"
4.63633990418962e-305,0.924277868651999,0.321,0.11,1.69810585330849e-300,"0","NUPR2"
7.00798877050906e-305,0.692518928421705,0.623,0.325,2.56674596708665e-300,"0","TMEM134"
1.30130199851494e-304,0.359177473850169,0.552,0.259,4.76614869976081e-300,"0","CREG1"
1.89857725999091e-304,0.432628881998453,0.753,0.42,6.95372907244272e-300,"0","PET100"
2.1179874978517e-304,0.5081428076206,0.597,0.296,7.75734100963164e-300,"0","EMC10"
3.51045082920303e-304,0.985848300600356,0.553,0.269,1.2857377207039e-299,"0","CEBPD"
5.05566646158881e-304,0.379549082921762,0.836,0.461,1.85168839822152e-299,"0","EPCAM"
7.79537611064811e-304,0.942753644236046,0.412,0.167,2.85513445428598e-299,"0","PNPLA4"
7.98200411330761e-304,1.3259444007842,0.75,0.493,2.92348882654005e-299,"0","TFF3"
1.66766891135706e-303,0.430757455592157,0.897,0.557,6.10800415473636e-299,"0","SRP9"
2.15746671598442e-303,0.480075001496802,0.553,0.26,7.90193759396452e-299,"0","TSEN34"
1.03143896406276e-302,0.470179832145196,0.863,0.53,3.77774834977628e-298,"0","ANAPC11"
2.85047256054069e-302,0.668200992573015,0.503,0.23,1.04401408002363e-297,"0","TOB2"
3.85519136980102e-302,1.1841346106181,0.322,0.111,1.41200239110332e-297,"0","RND1"
6.17321627999055e-302,0.411408143300104,0.778,0.438,2.26100219470934e-297,"0","SMIM26"
1.61041071957189e-301,0.58973315508297,0.513,0.233,5.89829030150401e-297,"0","DMAC1"
3.42265816183137e-301,0.978947553244313,0.281,0.086,1.25358277835236e-296,"0","FAM3B"
3.89422441103891e-301,0.858085744394038,0.357,0.131,1.42629863278711e-296,"0","ZNF552"
5.61546601457308e-301,0.979909853447336,0.332,0.115,2.05672058249754e-296,"0","NECAB3"
8.2584505237212e-301,0.680407399628614,0.506,0.234,3.02474008881813e-296,"0","PON2"
4.25622622989064e-300,0.837973098218594,0.547,0.261,1.55888541895975e-295,"0","GLRX5"
9.77658064828531e-300,0.513833411747789,0.586,0.292,3.58077042824098e-295,"0","SNF8"
6.88339955183729e-299,0.497018745776561,0.755,0.414,2.52111391985593e-294,"0","TMBIM4"
1.97941825486508e-298,0.402091316478523,0.7,0.375,7.24981730026884e-294,"0","COX16"
2.14804917146446e-298,0.784801086203964,0.389,0.153,7.86744489540572e-294,"0","MAGED1"
7.30916568749475e-298,0.823925227422196,0.427,0.179,2.67705502470183e-293,"0","FAM174A"
9.61114995774676e-298,0.497002172663892,0.932,0.641,3.52017978352433e-293,"0","COX5B"
1.14889656374604e-297,0.441727415500317,0.847,0.492,4.20794855437626e-293,"0","TMCO1"
1.1508555668828e-297,0.44753366370027,0.758,0.422,4.21512359926495e-293,"0","SLIRP"
1.26699290391175e-297,0.433973609105574,0.75,0.406,4.64048820986717e-293,"0","NDUFS8"
1.85336789498624e-297,0.463665595747106,0.759,0.427,6.78814525217662e-293,"0","IGFBP2"
4.18118647998795e-297,0.768543299220433,0.459,0.199,1.53140136016039e-292,"0","QDPR"
5.68594679467836e-297,0.811743745027915,0.41,0.166,2.0825348730189e-292,"0","SYNE4"
2.80483984325612e-296,0.806091618132355,0.33,0.115,1.02730064099099e-291,"0","H2BC4"
2.98967917081383e-296,0.85892144453028,0.334,0.119,1.09499989310227e-291,"0","ZNF587"
4.35128427455311e-296,0.9196400388389,0.468,0.21,1.59370137839782e-291,"0","CXXC5"
4.79098871259345e-296,0.702060374741422,0.521,0.245,1.75474752587448e-291,"0","TNNT1"
5.36887185231349e-296,0.600931358263214,0.564,0.273,1.96640300462834e-291,"0","PAM16"
6.7134064982344e-296,0.938824962307986,0.428,0.182,2.45885226404333e-291,"0","NR2F6"
1.36666114910404e-295,0.551277642000255,0.953,0.708,5.00553312470844e-291,"0","COX7A2"
3.69150163107174e-295,0.572352186418472,0.41,0.164,1.35204938739634e-290,"0","PIGX"
6.61621974053888e-295,0.505119982461904,0.97,0.614,2.42325664216977e-290,"0","SPINT2"
6.93766264890542e-295,0.710255648790264,0.473,0.21,2.5409883217881e-290,"0","HSBP1L1"
1.45364172030493e-294,0.827594604871355,0.38,0.143,5.32410816478882e-290,"0","KCNC2"
2.66705637700372e-294,0.908949107486667,0.528,0.261,9.76836068641382e-290,"0","S100P"
4.89709711654438e-294,0.504322510423647,0.582,0.283,1.79361078990554e-289,"0","PPCS"
7.29284496245571e-294,0.994344071405027,0.314,0.105,2.67107739594903e-289,"0","GASK1B"
1.17513310851596e-293,0.446119265783267,0.862,0.529,4.30404252325057e-289,"0","NDUFB2"
1.29932339662495e-293,0.562956542360305,0.573,0.28,4.75890187247855e-289,"0","WEE1"
1.56842724424618e-293,0.546885327782867,0.484,0.218,5.74452162477606e-289,"0","EIF2AK1"
1.93276620276786e-293,0.615092753526418,0.415,0.17,7.07894949425757e-289,"0","KDM4B"
2.23936615137864e-293,0.902922434119477,0.292,0.093,8.20190246603942e-289,"0","STC1"
5.63371483246208e-293,0.516863786711874,0.532,0.252,2.06340439453756e-288,"0","C7orf50"
6.65583690900205e-293,0.441918732065125,0.521,0.243,2.43776682629109e-288,"0","ANAPC13"
1.7620239344363e-292,0.717342317376804,0.408,0.169,6.4535888622664e-288,"0","SLC9A3R2"
3.86623958881854e-292,0.703025231029788,0.344,0.125,1.41604891180068e-287,"0","SLC2A4RG"
6.15605760677082e-292,0.648743570368141,0.429,0.181,2.25471765905588e-287,"0","KRTCAP3"
7.76637054666037e-292,0.394554273290625,0.657,0.336,2.84451087641983e-287,"0","HSD17B10"
1.19700398132703e-291,0.72588838654843,0.386,0.15,4.38414678200837e-287,"0","PXMP2"
1.67456128103805e-291,1.38506937527589,0.478,0.235,6.13324814792996e-287,"0","CITED4"
1.69079295317774e-291,0.815532967307344,0.752,0.486,6.19269827030878e-287,"0","ADIRF"
2.82622268591354e-291,0.470243832201018,0.895,0.562,1.03513232094269e-286,"0","ATP5ME"
2.29824399152439e-290,0.48073047481572,0.447,0.185,8.41754844335724e-286,"0","NAT1"
5.12918020324778e-290,0.505150894857297,0.587,0.299,1.87861354124153e-285,"0","SCOC"
5.87402616842552e-290,0.484652888095945,0.664,0.345,2.15142082444753e-285,"0","SDC4"
7.98217764959649e-290,0.95654799360785,0.269,0.082,2.92355238594121e-285,"0","PRR15"
9.72079530212822e-290,0.542877194586905,0.567,0.274,3.56033848735748e-285,"0","TMEM256"
1.05627437986962e-289,0.787326007140065,0.457,0.202,3.86871054371047e-285,"0","COPRS"
4.06535859666746e-289,0.403960800354852,0.778,0.456,1.48897823961542e-284,"0","SMDT1"
9.33095660313603e-289,0.522205419534567,0.652,0.344,3.4175561654646e-284,"0","NDUFAF8"
1.3693230037387e-288,0.418054578410376,0.782,0.447,5.01528243349336e-284,"0","NDUFAB1"
1.45048834323202e-288,0.332969304695858,0.496,0.224,5.3125586059216e-284,"0","GCSH"
1.78378557590198e-288,0.601749302397112,0.725,0.406,6.53329305029858e-284,"0","MIEN1"
5.33233928579197e-288,0.529926902547531,0.859,0.528,1.95302258681417e-283,"0","C1orf43"
6.09931630139895e-288,0.597088006853419,0.594,0.31,2.23393558855038e-283,"0","AP2B1"
1.0185165138403e-287,0.591234078336571,0.675,0.375,3.73041858359149e-283,"0","SYAP1"
3.15509449470052e-287,0.267204590223921,0.951,0.594,1.15558490962901e-282,"0","CLDN4"
3.56902481554955e-287,0.386570495726624,0.766,0.426,1.30719102894318e-282,"0","NME1"
1.59207810427648e-286,0.931680279927332,0.354,0.134,5.83114526472305e-282,"0","SPR"
3.51836888009557e-286,0.777193838309771,0.398,0.163,1.2886377860238e-281,"0","ZDHHC24"
3.63274775988736e-286,1.08486432519874,0.311,0.107,1.33053019453635e-281,"0","H2AC8"
3.66375361919479e-286,1.1444742009211,0.344,0.128,1.34188640056628e-281,"0","SLC19A2"
5.27764031379238e-286,0.830074890526725,0.338,0.123,1.9329885413296e-281,"0","GSTZ1"
9.70059849440851e-286,0.707558156447167,0.479,0.217,3.55294120456206e-281,"0","PARD6B"
1.49377331210749e-285,0.525374953958855,0.709,0.389,5.47109413292488e-281,"0","SYNGR2"
3.30849066078796e-285,0.362062620286232,0.729,0.393,1.2117677894202e-280,"0","NDUFB3"
6.66075956287875e-285,0.379500952613401,0.64,0.328,2.43956979749997e-280,"0","ECHS1"
8.10294664932042e-285,0.634916943084619,0.444,0.192,2.9677852397801e-280,"0","CYHR1"
8.52009347690748e-285,0.45282550255516,0.49,0.218,3.12056943685213e-280,"0","MGST2"
8.89545266395508e-285,0.512109261184487,0.54,0.255,3.25804849270019e-280,"0","ARL3"
1.45198034260437e-284,0.918164914890673,0.575,0.305,5.31802320282275e-280,"0","PRSS23"
1.7654797688489e-284,0.627042453938901,0.404,0.163,6.46624620138597e-280,"0","AAMDC"
1.93277299522725e-284,0.410464553079165,0.742,0.406,7.07897437231932e-280,"0","ALKBH7"
2.0500941389338e-284,0.364169985781717,0.622,0.308,7.50867479325895e-280,"0","NINJ1"
6.60312204861543e-284,0.516164110051134,0.932,0.646,2.41845948152589e-279,"0","UQCR11"
8.19692583811009e-284,0.289996386952966,0.684,0.361,3.0022060574662e-279,"0","DPY30"
8.84078588710662e-284,0.458697984299969,0.597,0.303,3.23802623901167e-279,"0","BAD"
1.30333928552795e-283,0.870311746361055,0.374,0.149,4.77361046717467e-279,"0","LLGL2"
3.26844120556277e-283,0.376819820077445,0.744,0.419,1.19709927594942e-278,"0","C9orf16"
3.4915280725652e-283,0.381765537586724,0.679,0.355,1.27880707185773e-278,"0","NDUFS7"
4.3878993370887e-283,0.907485151154312,0.374,0.148,1.60711201120211e-278,"0","PAK4"
4.69273780018219e-283,0.563361744797698,0.566,0.28,1.71876214669473e-278,"0","OAT"
5.67202379271094e-283,0.333616637478239,0.853,0.522,2.07743543431831e-278,"0","ATP5PD"
7.43968284023874e-283,0.9081115136363,0.435,0.187,2.72485823706584e-278,"0","ECI1"
9.26765611114969e-283,0.626765871707343,0.557,0.275,3.39437172726969e-278,"0","DDR1"
2.65418580785837e-282,0.40240387268928,0.729,0.407,9.72122093986208e-278,"0","OCIAD1"
4.60046061195207e-282,0.434591185506156,0.645,0.331,1.68496470373357e-277,"0","TMEM160"
6.11475480665167e-282,0.794202199380897,0.363,0.139,2.23959009548424e-277,"0","AC008771.1"
7.05540049773838e-282,0.56876006160529,0.609,0.313,2.58411098630166e-277,"0","H1-10"
2.00913035824104e-281,0.451983563204327,0.876,0.547,7.35864085009362e-277,"0","SELENOW"
2.95171208355928e-281,1.19883890295604,0.251,0.073,1.08109406772442e-276,"0","AC068888.1"
6.57470956918447e-281,0.516694061933964,0.556,0.271,2.4080531268095e-276,"0","SLC50A1"
1.50440308179801e-280,0.496481601599772,0.984,0.772,5.51002672739339e-276,"0","NME2"
2.88538981477677e-280,0.409552757925926,0.538,0.257,1.05680287356014e-275,"0","HAGH"
4.66459439275741e-280,0.438079584969767,0.822,0.474,1.70845434229133e-275,"0","TIMM13"
1.09530244975153e-279,0.259866926763014,0.688,0.368,4.01165475245997e-275,"0","HOOK2"
1.67949317776891e-279,0.923365249196617,0.278,0.089,6.15131171289642e-275,"0","HOXC10"
1.92650732811833e-279,0.550295883742294,0.601,0.305,7.0560257399662e-275,"0","PLPP2"
2.76719250332154e-279,0.931103463690551,0.313,0.111,1.01351192626655e-274,"0","SMARCD2"
3.44501884176082e-278,1.00712350049605,0.307,0.101,1.26177260098332e-273,"0","PVALB"
1.01630325196264e-277,0.533591194296837,0.663,0.354,3.72231229063838e-273,"0","TMEM205"
1.54645783940599e-277,0.568123323873964,0.927,0.59,5.66405648260839e-273,"0","CD9"
1.72733133541765e-277,0.525543841740085,0.627,0.332,6.32652374910069e-273,"0","SERTAD1"
3.03565090474295e-277,0.533538571865885,0.57,0.287,1.11183750037115e-272,"0","NORAD"
7.06534039419911e-277,0.858471724068231,0.412,0.175,2.58775157277937e-272,"0","TTC39A"
7.41479480830789e-277,0.921910251946998,0.352,0.137,2.71574274649085e-272,"0","DYNLL2"
7.74811874750011e-277,0.897946477438897,0.476,0.221,2.83782597245939e-272,"0","TNFSF10"
1.06000193885126e-276,0.819923769462488,0.448,0.198,3.88236310123663e-272,"0","SCUBE2"
2.91484024825244e-276,0.651238294697899,0.343,0.13,1.06758938932494e-271,"0","SPATA20"
3.32591749542172e-276,0.413264251135558,0.577,0.284,1.21815054187316e-271,"0","RCN2"
4.78288013274739e-276,0.410047452828112,0.635,0.33,1.75177767742006e-271,"0","MRPL43"
4.82218892079773e-276,0.762869069013999,0.353,0.134,1.76617491413138e-271,"0","OCEL1"
4.94444208235924e-276,0.4912179237974,0.493,0.223,1.8109513570849e-271,"0","AKR7A2"
9.86267229279067e-276,0.443902478722948,0.894,0.554,3.61230235395751e-271,"0","VAMP8"
1.0559318896091e-275,0.537788185873625,0.369,0.144,3.8674561388823e-271,"0","IFT27"
2.83172846747276e-275,0.317837222405942,0.759,0.408,1.03714886849657e-270,"0","TECR"
3.10954004783301e-275,0.681274721817277,0.465,0.212,1.13890013791932e-270,"0","LYPD3"
3.22791494733218e-275,0.446628515226573,0.756,0.423,1.18225612860988e-270,"0","TMED3"
3.78940103302694e-275,0.465551929111344,0.513,0.248,1.38790602235645e-270,"0","MRPS23"
4.04588985245067e-275,1.1245292072594,0.647,0.382,1.48184761735858e-270,"0","MDK"
4.95542624622182e-275,0.426227260439026,0.751,0.42,1.8149744169412e-270,"0","MRPL20"
1.94010384976322e-274,0.830332525596917,0.436,0.191,7.10582436014278e-270,"0","CTSF"
3.74856371027591e-274,0.653019127058707,0.327,0.118,1.37294894452565e-269,"0","CD27-AS1"
8.91451468998221e-274,0.50677847904255,0.578,0.29,3.26503015035288e-269,"0","PNPLA2"
1.03866822437979e-273,0.61809442873519,0.608,0.319,3.8042262386134e-269,"0","LYPLA1"
2.32686568559777e-273,0.905981549015744,0.346,0.132,8.52237826007039e-269,"0","FAM210B"
2.68526951895503e-273,0.483247720487902,0.713,0.398,9.83506814012469e-269,"0","MLF2"
1.44660252027673e-272,0.396695462504262,0.702,0.378,5.29832639076555e-268,"0","POLR2I"
1.68459395704273e-272,0.449089424103002,0.597,0.303,6.16999382706469e-268,"0","FLOT1"
2.84166589476508e-272,0.652357735047217,0.415,0.175,1.04078855061666e-267,"0","BEX4"
4.74767772190589e-272,0.508839863508774,0.687,0.376,1.73888444242525e-267,"0","MUC1"
2.00750454889177e-271,0.39047319778467,0.735,0.391,7.352686160771e-267,"0","RAB25"
4.72349739521448e-271,0.841457908441371,0.352,0.136,1.73002815597126e-266,"0","AC127526.5"
8.91493828158945e-271,0.473655410195559,0.629,0.33,3.26518529501495e-266,"0","NDUFA10"
1.29959001415563e-270,0.638415165533737,0.392,0.161,4.75987838584642e-266,"0","COA5"
1.36803907512176e-270,0.67454395669585,0.377,0.151,5.01057991654095e-266,"0","TLE3"
2.22581911724141e-270,0.328384601965399,0.483,0.22,8.15228509880838e-266,"0","WDR61"
4.6522880252769e-270,1.01560749636013,0.316,0.113,1.70394701213792e-265,"0","MB"
7.60395759387405e-270,0.632596282014684,0.5,0.236,2.78502550833231e-265,"0","CYB5R1"
9.60266978519558e-270,0.37175943608353,0.577,0.287,3.51707383552573e-265,"0","PIN1"
1.23067674197831e-269,0.493355015026659,0.493,0.228,4.50747663516978e-265,"0","DECR1"
4.71621922575397e-269,0.788971337561144,0.408,0.176,1.72736245362465e-264,"0","BAMBI"
1.22151693473279e-268,0.520875851361572,0.45,0.205,4.47392792515231e-264,"0","TOM1L1"
1.31768400206776e-268,0.551382985708114,0.563,0.292,4.82614942597337e-264,"0","ZNF281"
1.65083821846505e-268,0.732742472140425,0.379,0.155,6.0463600589501e-264,"0","NUMA1"
1.66685401536807e-268,0.364169038903616,0.723,0.401,6.1050195166871e-264,"0","METTL26"
1.84848981602399e-268,0.817844172364608,0.317,0.113,6.77027880016945e-264,"0","BNIPL"
2.42209648024514e-268,0.624980307233336,0.337,0.125,8.87117056854583e-264,"0","FMC1"
2.45806842092342e-268,0.702425364032433,0.418,0.179,9.00292139847411e-264,"0","MYLIP"
3.26727775454134e-268,0.446602736176771,0.894,0.57,1.19667315037831e-263,"0","UQCR10"
7.18220942244954e-268,0.396444717536262,0.743,0.411,2.63055602306637e-263,"0","MICOS13"
8.06547910428357e-268,0.391178928359777,0.62,0.321,2.9540623767349e-263,"0","SMIM7"
1.44559445473169e-267,0.488128247484041,0.576,0.294,5.29463424990028e-263,"0","PTOV1"
1.88881173569305e-267,0.726947791323303,0.385,0.161,6.91796186314938e-263,"0","ZNF652"
2.05686311257385e-267,0.266872654686296,0.746,0.421,7.533466836113e-263,"0","NDUFA5"
4.29730009601085e-267,0.45445057136008,0.955,0.675,1.57392913316493e-262,"0","SOD1"
4.36648123673793e-267,0.356468776433865,0.843,0.534,1.59926741776764e-262,"0","VMP1"
5.41135867144995e-267,0.846781661305091,0.396,0.168,1.98196422700526e-262,"0","DLG5"
2.23051620872497e-266,0.642574788857217,0.377,0.152,8.16948866607606e-262,"0","ETFRF1"
