"integrated_rank","gene","final_integrated_score","final_tier","adjusted_biomarker_score","biomarker_score","avg_log2FC","absolute_log2FC","pct.1","pct.2","prevalence_difference","mean_sample_prevalence","minimum_sample_prevalence","maximum_sample_prevalence","consistency_category","sample_consistency_score","specificity_score","prevalence_score","significance_score","high_priority","robust_3sample","final_biological_category","biological_class","GO_BP_support","GO_CC_support","GO_MF_support","KEGG_support","pathway_support","epithelial_relevance","proliferation_relevance","mitochondrial_relevance","stress_relevance","metabolic_flag","biological_review_flag","strong_candidate","strong_3sample","review_category","final_review_status","pathway_support_score","biological_relevance_score","consistency_penalty","review_penalty","final_biological_score","tumor_priority_score","OXPHOS_priority_score","final_panel_rank"
140,"PCMTD1",0.630928634009562,"Tier_3_Exploratory_Robust",0.714878839600547,0.714878839600547,1.46143071680438,1.46143071680438,0.627,0.343,0.284,0.608897476652896,0.366906474820144,0.891364902506964,"Consistent_3_of_3",1,0.284,0.627,1,TRUE,TRUE,"Other_Candidate","Other_Candidate",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,"Standard_candidate",TRUE,TRUE,"Other_Research_Candidate","Standard",2,0.422975767920109,0,0,0.422975767920109,0.682407593860191,0.779863651880164,206
605,"PIGF",0.452539364375389,"Tier_4_Exploratory",0.514442208814467,0.514442208814467,0.623989008334552,0.623989008334552,0.379,0.216,0.163,0.369167565815402,0.262589928057554,0.431754874651811,"Consistent_3_of_3",1,0.163,0.379,0.853623885150988,FALSE,TRUE,"Other_Candidate","Other_Candidate",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,"Standard_candidate",TRUE,TRUE,"Other_Research_Candidate","Standard",3,0.422888441762893,0,0,0.422888441762893,0.538454773085064,0.668176245416988,207
173,"PXMP2",0.619916807631012,"Tier_3_Exploratory_Robust",0.71277404836643,0.71277404836643,1.49739238693144,1.49739238693144,0.529,0.18,0.349,0.523883113125392,0.479108635097493,0.610526315789474,"Consistent_3_of_3",1,0.349,0.529,1,TRUE,TRUE,"Other_Candidate","Other_Candidate",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,"Standard_candidate",TRUE,TRUE,"Other_Research_Candidate","Standard",2,0.422554809673286,0,0,0.422554809673286,0.67507091692825,0.759632214509929,208
622,"TMEM223",0.442229088221597,"Tier_4_Exploratory",0.510256859706664,0.510256859706664,0.517749465481703,0.517749465481703,0.336,0.169,0.167,0.330813748063271,0.284172661870504,0.415789473684211,"Consistent_3_of_3",1,0.167,0.336,0.966254510143007,FALSE,TRUE,"Other_Candidate","Other_Candidate",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,"Standard_candidate",TRUE,TRUE,"Other_Research_Candidate","Standard",3,0.422051371941333,0,0,0.422051371941333,0.529189900897332,0.67521523443345,209
69,"PRKAR1A",0.664919814987304,"Tier_2_Strong_Robust_Candidate",0.710152643405642,0.710152643405642,1.11322114724514,1.11322114724514,0.777,0.449,0.328,0.793413783853433,0.660526315789474,0.967625899280576,"Consistent_3_of_3",1,0.328,0.777,1,TRUE,TRUE,"Other_Candidate","Other_Candidate",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,"Standard_candidate",TRUE,TRUE,"Other_Research_Candidate","Standard",2,0.422030528681128,0,0,0.422030528681128,0.719553425191975,0.808445793021693,210
594,"CYP51A1",0.458741483831129,"Tier_4_Exploratory",0.508648855296614,0.508648855296614,0.637007927963047,0.637007927963047,0.423,0.256,0.167,0.426366240243401,0.357894736842105,0.467966573816156,"Consistent_3_of_3",1,0.167,0.423,0.740152428674885,FALSE,TRUE,"Other_Candidate","Other_Candidate",FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,"Standard_candidate",TRUE,TRUE,"Other_Research_Candidate","Standard",3,0.421729771059323,0,0,0.421729771059323,0.546027099353815,0.658217520890217,211
48,"C18orf32",0.675492607160691,"Tier_2_Strong_Robust_Candidate",0.708201149075133,0.708201149075133,1.03680919260106,1.03680919260106,0.896,0.649,0.247,0.886447235702129,0.776978417266187,0.966573816155989,"Consistent_3_of_3",1,0.247,0.896,1,TRUE,TRUE,"Other_Candidate","Other_Candidate",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,"Standard_candidate",TRUE,TRUE,"Other_Research_Candidate","Standard",2,0.421640229815027,0,0,0.421640229815027,0.726470402176297,0.83166034472254,212
73,"ATP6AP1",0.662220983587066,"Tier_2_Strong_Robust_Candidate",0.704448148438674,0.704448148438674,1.05798518750939,1.05798518750939,0.768,0.425,0.343,0.768400415278392,0.696378830083565,0.821052631578947,"Consistent_3_of_3",1,0.343,0.768,1,TRUE,TRUE,"Other_Candidate","Other_Candidate",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,"Standard_candidate",TRUE,TRUE,"Other_Research_Candidate","Standard",2,0.420889629687735,0,0,0.420889629687735,0.718756851953536,0.804934444531602,213
44,"GABARAPL2",0.676049846341689,"Tier_2_Strong_Robust_Candidate",0.701964164852038,0.701964164852038,0.921313318816309,0.921313318816309,0.853,0.522,0.331,0.854753886379241,0.729805013927577,0.931578947368421,"Consistent_3_of_3",1,0.331,0.853,1,FALSE,TRUE,"Other_Candidate","Other_Candidate",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,"Standard_candidate",TRUE,TRUE,"Other_Research_Candidate","Standard",2,0.420392832970408,0,0,0.420392832970408,0.732487457698213,0.821189249455611,214
96,"TEX264",0.649618701646311,"Tier_3_Exploratory_Robust",0.701364255549819,0.701364255549819,1.11491404439855,1.11491404439855,0.703,0.346,0.357,0.688787940473014,0.546762589928058,0.831578947368421,"Consistent_3_of_3",1,0.357,0.703,1,TRUE,TRUE,"Other_Candidate","Other_Candidate",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,"Standard_candidate",TRUE,TRUE,"Other_Research_Candidate","Standard",2,0.420272851109964,0,0,0.420272851109964,0.707477489442437,0.791009276664946,215
46,"CLU",0.675777182974774,"Tier_2_Strong_Robust_Candidate",0.695854170776018,0.695854170776018,0.854833366208147,0.854833366208147,0.882,0.569,0.313,0.893360801755898,0.713157894736842,0.989208633093525,"Consistent_3_of_3",1,0.313,0.882,1,FALSE,TRUE,"Other_Candidate","Other_Candidate",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,"Standard_candidate",TRUE,TRUE,"Other_Research_Candidate","Standard",2,0.419170834155204,0,0,0.419170834155204,0.732548959771606,0.825156251232805,216
59,"SLC39A6",0.670196058625176,"Tier_2_Strong_Robust_Candidate",0.695435460619314,0.695435460619314,0.939483684954513,0.939483684954513,0.94,0.74,0.2,0.93934049066274,0.891364902506964,0.984210526315789,"Consistent_3_of_3",1,0.2,0.94,1,FALSE,TRUE,"Other_Candidate","Other_Candidate",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,"Standard_candidate",TRUE,TRUE,"Other_Research_Candidate","Standard",2,0.419087092123863,0,0,0.419087092123863,0.72140241121676,0.836630638185794,217
92,"HINT2",0.6510612376596,"Tier_2_Strong_Robust_Candidate",0.694919472445259,0.694919472445259,1.02175577956207,1.02175577956207,0.725,0.364,0.361,0.715493484116094,0.60431654676259,0.81058495821727,"Consistent_3_of_3",1,0.361,0.725,1,TRUE,TRUE,"Other_Candidate","Other_Candidate",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,"Standard_candidate",TRUE,TRUE,"Other_Research_Candidate","Standard",2,0.418983894489052,0,0,0.418983894489052,0.710421815355841,0.793475841733578,218
133,"CSAD",0.634053557904685,"Tier_3_Exploratory_Robust",0.694452653909059,0.694452653909059,1.15402123127247,1.15402123127247,0.645,0.289,0.356,0.63719666694441,0.557103064066852,0.778947368421053,"Consistent_3_of_3",1,0.356,0.645,1,TRUE,TRUE,"Other_Candidate","Other_Candidate",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,"Standard_candidate",TRUE,TRUE,"Other_Research_Candidate","Standard",2,0.418890530781812,0,0,0.418890530781812,0.693258428868171,0.777335796172718,219
112,"SRI",0.644393262272129,"Tier_3_Exploratory_Robust",0.692350635809389,0.692350635809389,1.10200508647511,1.10200508647511,0.809,0.595,0.214,0.793740272406031,0.600719424460432,0.98050139275766,"Consistent_3_of_3",1,0.214,0.809,1,TRUE,TRUE,"Other_Candidate","Other_Candidate",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,"Standard_candidate",TRUE,TRUE,"Other_Research_Candidate","Standard",2,0.418470127161878,0,0,0.418470127161878,0.696922722533286,0.809505190742817,220
50,"FXYD3",0.674868680922156,"Tier_2_Strong_Robust_Candidate",0.689226344800889,0.689226344800889,0.825810758407108,0.825810758407108,0.982,0.784,0.198,0.984005277818502,0.963157894736842,1,"Consistent_3_of_3",1,0.198,0.982,1,FALSE,TRUE,"Other_Candidate","Other_Candidate",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,"Standard_candidate",TRUE,TRUE,"Other_Research_Candidate","Standard",2,0.417845268960178,0,0,0.417845268960178,0.727229220680311,0.843167903440267,221
110,"SNF8",0.645013043216873,"Tier_3_Exploratory_Robust",0.689034969118448,0.689034969118448,1.00667975294758,1.00667975294758,0.729,0.392,0.337,0.733788269194057,0.512534818941504,0.857894736842105,"Consistent_3_of_3",1,0.337,0.729,1,TRUE,TRUE,"Other_Candidate","Other_Candidate",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,"Standard_candidate",TRUE,TRUE,"Other_Research_Candidate","Standard",2,0.41780699382369,0,0,0.41780699382369,0.704362239191457,0.792510490735534,222
42,"PRDX2",0.677291645042586,"Tier_2_Strong_Robust_Candidate",0.688452716836706,0.688452716836706,0.778021734693648,0.778021734693648,0.961,0.716,0.245,0.962622009121921,0.928947368421053,0.98050139275766,"Consistent_3_of_3",1,0.245,0.961,1,FALSE,TRUE,"Other_Candidate","Other_Candidate",FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,"Standard_candidate",TRUE,TRUE,"Other_Research_Candidate","Standard",2,0.417690543367341,0,0,0.417690543367341,0.732158450892847,0.838735815051012,223
137,"CMTM6",0.633509269375665,"Tier_3_Exploratory_Robust",0.687307090618384,0.687307090618384,1.08085672494707,1.08085672494707,0.683,0.355,0.328,0.680936851457113,0.651079136690647,0.707520891364902,"Consistent_3_of_3",1,0.328,0.683,1,TRUE,TRUE,"Other_Candidate","Other_Candidate",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,"Standard_candidate",TRUE,TRUE,"Other_Research_Candidate","Standard",2,0.417461418123677,0,0,0.417461418123677,0.692757481716434,0.782792127185515,224
61,"DYNLRB1",0.668644075921236,"Tier_2_Strong_Robust_Candidate",0.686917241235651,0.686917241235651,0.821737929885207,0.821737929885207,0.91,0.649,0.261,0.907343153478976,0.881294964028777,0.927576601671309,"Consistent_3_of_3",1,0.261,0.91,1,FALSE,TRUE,"Other_Candidate","Other_Candidate",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,"Standard_candidate",TRUE,TRUE,"Other_Research_Candidate","Standard",2,0.41738344824713,0,0,0.41738344824713,0.724621034432478,0.828075172370695,225
51,"PEBP1",0.673806779130097,"Tier_2_Strong_Robust_Candidate",0.683588752356543,0.683588752356543,0.755110018852341,0.755110018852341,0.975,0.754,0.221,0.976745447213553,0.960526315789474,0.989208633093525,"Consistent_3_of_3",1,0.221,0.975,1,FALSE,TRUE,"Other_Candidate","Other_Candidate",FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,"Standard_candidate",TRUE,TRUE,"Other_Research_Candidate","Standard",2,0.416717750471309,0,0,0.416717750471309,0.72845606332479,0.840076625706963,226
87,"NQO1",0.652237491151435,"Tier_2_Strong_Robust_Candidate",0.682466836093541,0.682466836093541,0.837334688748328,0.837334688748328,0.727,0.315,0.412,0.735448222568405,0.47075208913649,0.877697841726619,"Consistent_3_of_3",1,0.412,0.727,1,FALSE,TRUE,"Other_Candidate","Other_Candidate",FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,"Standard_candidate",TRUE,TRUE,"Other_Research_Candidate","Standard",2,0.416493367218708,0,0,0.416493367218708,0.716663392632739,0.790140050828062,227
277,"DYNLL2",0.581042943541288,"Tier_3_Exploratory_Robust",0.681661483477815,0.681661483477815,1.44369186782252,1.44369186782252,0.461,0.166,0.295,0.472536235781936,0.278551532033426,0.62589928057554,"Consistent_3_of_3",1,0.295,0.461,1,TRUE,TRUE,"Other_Candidate","Other_Candidate",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,"Standard_candidate",TRUE,TRUE,"Other_Research_Candidate","Standard",2,0.416332296695563,0,0,0.416332296695563,0.639781519217235,0.736698445043345,228
72,"MORF4L2",0.662431337991068,"Tier_2_Strong_Robust_Candidate",0.681278134024389,0.681278134024389,0.827825072195108,0.827825072195108,0.944,0.749,0.195,0.941300722799564,0.913669064748201,0.963157894736842,"Consistent_3_of_3",1,0.195,0.944,1,FALSE,TRUE,"Other_Candidate","Other_Candidate",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,"Standard_candidate",TRUE,TRUE,"Other_Research_Candidate","Standard",2,0.416255626804878,0,0,0.416255626804878,0.716247346908536,0.833183440207317,229
267,"ACSF2",0.584623432391576,"Tier_3_Exploratory_Robust",0.67990509490981,0.67990509490981,1.39444075927848,1.39444075927848,0.486,0.194,0.292,0.516897580015448,0.302631578947368,0.852517985611511,"Consistent_3_of_3",1,0.292,0.486,1,TRUE,TRUE,"Other_Candidate","Other_Candidate",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,"Standard_candidate",TRUE,TRUE,"Other_Research_Candidate","Standard",2,0.415981018981962,0,0,0.415981018981962,0.643566783218434,0.741171528472943,230
65,"PAFAH1B3",0.666647890556655,"Tier_2_Strong_Robust_Candidate",0.679224754734395,0.679224754734395,0.707398037875157,0.707398037875157,0.856,0.508,0.348,0.848663335861145,0.76978417266187,0.921052631578947,"Consistent_3_of_3",1,0.348,0.856,1,FALSE,TRUE,"Other_Candidate","Other_Candidate",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,"Standard_candidate",TRUE,TRUE,"Other_Research_Candidate","Standard",2,0.415844950946879,0,0,0.415844950946879,0.728528664157038,0.814967426420319,231
148,"GCSH",0.628306798378633,"Tier_3_Exploratory_Robust",0.677701012911977,0.677701012911977,0.986408103295816,0.986408103295816,0.652,0.282,0.37,0.646079711513006,0.54874651810585,0.781578947368421,"Consistent_3_of_3",1,0.37,0.652,1,FALSE,TRUE,"Other_Candidate","Other_Candidate",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,"Standard_candidate",TRUE,TRUE,"Other_Research_Candidate","Standard",2,0.415540202582395,0,0,0.415540202582395,0.691595354519192,0.773710303873593,232
311,"STRBP",0.566936306732949,"Tier_3_Exploratory_Robust",0.67476529319192,0.67476529319192,1.47972234553536,1.47972234553536,0.426,0.153,0.273,0.416711703207438,0.302158273381295,0.534818941504178,"Consistent_3_of_3",1,0.273,0.426,1,TRUE,TRUE,"Other_Candidate","Other_Candidate",FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,"Standard_candidate",TRUE,TRUE,"Other_Research_Candidate","Standard",2,0.414953058638384,0,0,0.414953058638384,0.625967852617172,0.727629587957576,233
242,"PNPLA4",0.59341857509185,"Tier_3_Exploratory_Robust",0.674008520998905,0.674008520998905,1.24646816799124,1.24646816799124,0.538,0.235,0.303,0.517075476109363,0.316546762589928,0.75,"Consistent_3_of_3",1,0.303,0.538,1,TRUE,TRUE,"Other_Candidate","Other_Candidate",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,"Standard_candidate",TRUE,TRUE,"Other_Research_Candidate","Standard",2,0.414801704199781,0,0,0.414801704199781,0.654102982349617,0.749802556299672,234
99,"BANF1",0.648913319516892,"Tier_3_Exploratory_Robust",0.672459120442732,0.672459120442732,0.794072963541858,0.794072963541858,0.84,0.564,0.276,0.832146404266412,0.766187050359712,0.944736842105263,"Consistent_3_of_3",1,0.276,0.84,1,FALSE,TRUE,"Other_Candidate","Other_Candidate",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,"Standard_candidate",TRUE,TRUE,"Other_Research_Candidate","Standard",2,0.414491824088546,0,0,0.414491824088546,0.708560692154956,0.80973773613282,235
226,"BPTF",0.597619718411254,"Tier_3_Exploratory_Robust",0.668847467093368,0.668847467093368,1.15717973674694,1.15717973674694,0.589,0.307,0.282,0.609637151735876,0.342618384401114,0.870503597122302,"Consistent_3_of_3",1,0.282,0.589,1,TRUE,TRUE,"Other_Candidate","Other_Candidate",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,"Standard_candidate",TRUE,TRUE,"Other_Research_Candidate","Standard",2,0.413769493418674,0,0,0.413769493418674,0.658296613482679,0.75845424012801,236
76,"C1orf43",0.65720591484678,"Tier_2_Strong_Robust_Candidate",0.668460135667059,0.668460135667059,0.70448108533647,0.70448108533647,0.942,0.732,0.21,0.93820763357061,0.899280575539568,0.971052631578947,"Consistent_3_of_3",1,0.21,0.942,1,FALSE,TRUE,"Other_Candidate","Other_Candidate",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,"Standard_candidate",TRUE,TRUE,"Other_Research_Candidate","Standard",2,0.413692027133412,0,0,0.413692027133412,0.714361047483471,0.828938040700118,237
75,"TOMM6",0.657303490694014,"Tier_2_Strong_Robust_Candidate",0.668093419443206,0.668093419443206,0.682347355545644,0.682347355545644,0.912,0.66,0.252,0.911019239146141,0.874651810584958,0.944736842105263,"Consistent_3_of_3",1,0.252,0.912,1,FALSE,TRUE,"Other_Candidate","Other_Candidate",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,"Standard_candidate",TRUE,TRUE,"Other_Research_Candidate","Standard",2,0.413618683888641,0,0,0.413618683888641,0.716632696805122,0.822828025832962,238
135,"RTN3",0.633597982150403,"Tier_3_Exploratory_Robust",0.66808344003964,0.66808344003964,0.855067520317116,0.855067520317116,0.762,0.468,0.294,0.759536232617776,0.64066852367688,0.878947368421053,"Consistent_3_of_3",1,0.294,0.762,1,FALSE,TRUE,"Other_Candidate","Other_Candidate",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,"Standard_candidate",TRUE,TRUE,"Other_Research_Candidate","Standard",2,0.413616688007928,0,0,0.413616688007928,0.695029204013874,0.792825032011892,239
91,"DYNLL1",0.651073561127038,"Tier_2_Strong_Robust_Candidate",0.666952224635479,0.666952224635479,0.751617797083834,0.751617797083834,0.947,0.779,0.168,0.942220438573639,0.89568345323741,0.989473684210526,"Consistent_3_of_3",1,0.168,0.947,1,FALSE,TRUE,"Other_Candidate","Other_Candidate",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,"Standard_candidate",TRUE,TRUE,"Other_Research_Candidate","Standard",2,0.413390444927096,0,0,0.413390444927096,0.706433278622418,0.829485667390644,240
168,"SEC11C",0.621381686135872,"Tier_3_Exploratory_Robust",0.665698808080823,0.665698808080823,0.925590464646581,0.925590464646581,0.712,0.424,0.288,0.705960362922095,0.636690647482014,0.754874651810585,"Consistent_3_of_3",1,0.288,0.712,1,FALSE,TRUE,"Other_Candidate","Other_Candidate",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,"Standard_candidate",TRUE,TRUE,"Other_Research_Candidate","Standard",2,0.413139761616165,0,0,0.413139761616165,0.682994582828288,0.782109642424247,241
81,"VAMP8",0.654639024883184,"Tier_2_Strong_Robust_Candidate",0.665168616263358,0.665168616263358,0.692548930106864,0.692548930106864,0.954,0.765,0.189,0.955684026301902,0.923684210526316,0.972144846796657,"Consistent_3_of_3",1,0.189,0.954,1,FALSE,TRUE,"Other_Candidate","Other_Candidate",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,"Standard_candidate",TRUE,TRUE,"Other_Research_Candidate","Standard",2,0.413033723252672,0,0,0.413033723252672,0.711409015692175,0.830350584879007,242
100,"SSR3",0.648556633736971,"Tier_3_Exploratory_Robust",0.663298312855857,0.663298312855857,0.690386502846857,0.690386502846857,0.877,0.619,0.258,0.877122368957202,0.85,0.910863509749304,"Consistent_3_of_3",1,0.258,0.877,1,FALSE,TRUE,"Other_Candidate","Other_Candidate",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,"Standard_candidate",TRUE,TRUE,"Other_Research_Candidate","Standard",2,0.412659662571171,0,0,0.412659662571171,0.70915440949955,0.814389493856757,243
269,"RHBDD2",0.584591808099174,"Tier_3_Exploratory_Robust",0.662999710961462,0.662999710961462,1.2047976876917,1.2047976876917,0.57,0.328,0.242,0.559713372829079,0.406474820143885,0.79108635097493,"Consistent_3_of_3",1,0.242,0.57,1,TRUE,TRUE,"Other_Candidate","Other_Candidate",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,"Standard_candidate",TRUE,TRUE,"Other_Research_Candidate","Standard",2,0.412599942192292,0,0,0.412599942192292,0.644449898836512,0.752899913288439,244
115,"ARL6IP4",0.643712941360903,"Tier_3_Exploratory_Robust",0.660864049022024,0.660864049022024,0.710912392176193,0.710912392176193,0.882,0.654,0.228,0.874199072057411,0.798561151079137,0.960526315789474,"Consistent_3_of_3",1,0.228,0.882,1,FALSE,TRUE,"Other_Candidate","Other_Candidate",FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,"Standard_candidate",TRUE,TRUE,"Other_Research_Candidate","Standard",2,0.412172809804405,0,0,0.412172809804405,0.703302417157708,0.814659214706607,245
104,"NAXE",0.647726645629012,"Tier_3_Exploratory_Robust",0.660345389127592,0.660345389127592,0.660363113020736,0.660363113020736,0.881,0.623,0.258,0.875392927118502,0.816546762589928,0.921052631578947,"Consistent_3_of_3",1,0.258,0.881,1,FALSE,TRUE,"Other_Candidate","Other_Candidate",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,"Standard_candidate",TRUE,TRUE,"Other_Research_Candidate","Standard",2,0.412069077825518,0,0,0.412069077825518,0.708920886194657,0.814303616738278,246
101,"ANAPC11",0.648290612114681,"Tier_3_Exploratory_Robust",0.659736623129168,0.659736623129168,0.671492985033344,0.671492985033344,0.929,0.729,0.2,0.930605599086191,0.88857938718663,0.953237410071942,"Consistent_3_of_3",1,0.2,0.929,1,FALSE,TRUE,"Other_Candidate","Other_Candidate",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,"Standard_candidate",TRUE,TRUE,"Other_Research_Candidate","Standard",2,0.411947324625834,0,0,0.411947324625834,0.706707818095209,0.82372098693875,247
122,"SMDT1",0.641405390321332,"Tier_3_Exploratory_Robust",0.65940107109299,0.65940107109299,0.70240856874392,0.70240856874392,0.858,0.608,0.25,0.861519070918313,0.793871866295265,0.906474820143885,"Consistent_3_of_3",1,0.25,0.858,1,FALSE,TRUE,"Other_Candidate","Other_Candidate",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,"Standard_candidate",TRUE,TRUE,"Other_Research_Candidate","Standard",2,0.411880214218598,0,0,0.411880214218598,0.702390374882547,0.809420321327897,248
85,"ERP29",0.652723828240141,"Tier_2_Strong_Robust_Candidate",0.658619243358451,0.658619243358451,0.580953946867604,0.580953946867604,0.877,0.574,0.303,0.873698642610615,0.834532374100719,0.899721448467967,"Consistent_3_of_3",1,0.303,0.877,1,FALSE,TRUE,"Other_Candidate","Other_Candidate",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,"Standard_candidate",TRUE,TRUE,"Other_Research_Candidate","Standard",2,0.41172384867169,0,0,0.41172384867169,0.716516735175458,0.812985773007535,249
307,"NUDT4",0.56779699734703,"Tier_3_Exploratory_Robust",0.658298892469014,0.658298892469014,1.26639113975211,1.26639113975211,0.472,0.194,0.278,0.462105020572312,0.370503597122302,0.586842105263158,"Consistent_3_of_3",1,0.278,0.472,1,TRUE,TRUE,"Other_Candidate","Other_Candidate",FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,"Standard_candidate",TRUE,TRUE,"Other_Research_Candidate","Standard",2,0.411659778493803,0,0,0.411659778493803,0.630404612364155,0.731889667740704,250
236,"MARCHF6",0.594802209666423,"Tier_3_Exploratory_Robust",0.657311942649518,0.657311942649518,1.03289554119614,1.03289554119614,0.6,0.309,0.291,0.589242841176406,0.467625899280576,0.668523676880223,"Consistent_3_of_3",1,0.291,0.6,1,TRUE,TRUE,"Other_Candidate","Other_Candidate",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,"Standard_candidate",TRUE,TRUE,"Other_Research_Candidate","Standard",2,0.411462388529904,0,0,0.411462388529904,0.658259179927331,0.757193582794855,251
371,"ZBTB20",0.545841244068971,"Tier_3_Exploratory_Robust",0.65729207712243,0.65729207712243,1.44553661697944,1.44553661697944,0.395,0.157,0.238,0.424026097989809,0.259052924791086,0.744604316546763,"Consistent_3_of_3",1,0.238,0.395,1,FALSE,TRUE,"Other_Candidate","Other_Candidate",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,"Standard_candidate",TRUE,TRUE,"Other_Research_Candidate","Standard",2,0.411458415424486,0,0,0.411458415424486,0.60665222699285,0.716187623136729,252
