gene,coefficient,test_sample
TMEM192,-0.01739581521408337,BC17
EGFL7,-0.050608433937800255,BC17
PCMTD2,0.05933169799307037,BC17
POP4,0.0030558769526423018,BC17
MFSD1,-0.039580325653488804,BC17
EIF2AK2,0.03601554193436208,BC17
C5orf15,-0.082447119224337,BC17
YTHDF1,0.06250292254428587,BC17
TTC17,0.22695441709383607,BC17
VPS4A,0.043795264959476714,BC17
FUBP1,-0.02440058114293911,BC17
CFAP20,0.23710415699686802,BC17
RNF135,-0.10122667553514246,BC17
DNAJC10,-0.042230393555553095,BC17
PITX1,0.3029680294163863,BC17
KLHL5,-0.1860871284605472,BC17
ANKRD26,-0.2736760699484375,BC17
APOE,-0.22409130805623628,BC17
MT1G,-0.144074186708769,BC17
CGA,-0.10369879547625445,BC17
USP32,-0.007747222740048125,BC17
PCCA-DT,0.050213895629503576,BC17
DMAC2,0.006846122363364822,BC17
IDNK,-0.020233575852785922,BC17
TMEM64,0.20090349808423502,BC17
AGPAT1,0.09117927053472195,BC17
LENG1,0.0854333849137375,BC17
LINC02802,0.12701866604582515,BC17
PDK2,0.030457984989364903,BC17
FAM3B,0.07558057061000788,BC17
NDRG2,-0.1493170129652151,BC17
OSBPL8,-0.27357717303091245,BC17
RBP7,0.474053727434346,BC17
DHRS2,0.0803304180361091,BC17
SLC30A1,0.18832673509124034,BC17
RCC1L,-0.20481002102292425,BC17
VWA1,0.30005694903043906,BC17
HOPX,0.29435947518606853,BC17
FAM234A,0.05250598634333206,BC17
MTARC1,0.1367878935182345,BC17
PDZK1,-0.02271832381584784,BC17
RAD9A,0.10815072116462006,BC17
GOT1,-0.009467758138315597,BC17
FBXO9,-0.08067800441264,BC17
FDXR,0.05447873149340438,BC17
C20orf204,0.31879724841976204,BC17
RIDA,-0.02114853867846486,BC17
ZFHX3,0.04495151051184242,BC17
PXMP4,0.097199199737087,BC17
ARHGAP35,0.10058022103312204,BC17
VAMP5,-0.019369203040368595,BC17
LIG3,0.018455698450377665,BC17
ALG3,0.13849110099488365,BC17
AP1S2,0.12934410671026345,BC17
TMEM60,-0.08707290414735042,BC17
C6orf89,-0.12280337613178294,BC17
SYNGR1,0.24677124492150174,BC17
PVALB,0.1120011685548802,BC17
APPBP2,0.20740747936518228,BC17
GCDH,-0.00704746359277544,BC17
LENG8,-0.06737954477777959,BC17
MYB,0.009987074749037528,BC17
TTC36,0.07757112488963781,BC17
C6orf226,0.06424965968901522,BC17
RAD51C,0.13895347193602772,BC17
ARAF,-0.06255911857489077,BC17
PEPD,0.10388394504377427,BC17
CHCHD6,0.09246674906389026,BC17
SULT1A1,0.03791272606792056,BC17
KCNJ3,0.20673753799511257,BC17
KIF3B,0.06667834732751872,BC17
SLC35B2,0.08874569921868626,BC17
HSD17B8,0.15674467578249335,BC17
TXLNG,0.08789474517889623,BC17
ZNF749,0.05186265477624475,BC17
CHAD,0.43983918174041414,BC17
ALB,-0.07599374875724386,BC17
CST5,0.023737742251213514,BC17
AGTR1,-0.07026759701956099,BC17
NEFH,-0.0015474396749284643,BC17
